GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
03099030,80,3,適於人類食用之水產無脊椎動物（甲殼類及軟體類動物除外）粉、細粒及團粒,,0,
03099030003,80,4,適於人類食用之水產無脊椎動物（甲殼類及軟體類動物除外）粉、細粒及團粒,KGM,1,
04,80,0,第４章　乳製品；禽蛋；天然蜜；未列名食用動物產品,,0,
0401,80,1,乳及乳油，未濃縮且未加糖及未含其他甜味料者,,0,
040110,80,2,含脂重量不超過１％者,,0,
04011010,80,3,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量不超過１％者,,0,
04011010001,80,4,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量不超過１％者,KGM,1,
04011020,80,3,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量不超過１％者,,0,
04011020009,80,4,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量不超過１％者,KGM,1,
04011090,80,3,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量不超過１％者,,0,
04011090004,80,4,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量不超過１％者,KGM,1,
040120,80,2,含脂重量超過１％，但不超過６％者,,0,
04012010,80,3,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過１％但不超過６％者,,0,
04012010009,80,4,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過１％但不超過６％者,KGM,1,
04012020,80,3,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過１％但不超過６％者,,0,
04012020007,80,4,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過１％但不超過６％者,KGM,1,
04012090,80,3,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過１％但不超過６％者,,0,
04012090002,80,4,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過１％但不超過６％者,KGM,1,
040140,80,2,含脂重量超過６％，但不超過１０％者,,0,
04014010,80,3,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過６％，但不超過１０％者,,0,
04014010005,80,4,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過6%，但不超過10%者,KGM,1,
04014020,80,3,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過６％，但不超過１０％者,,0,
04014020003,80,4,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過6%，但不超過10%者,KGM,1,
04014090,80,3,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過６％，但不超過１０％者,,0,
04014090008,80,4,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過6%，但不超過10%者,KGM,1,
040150,80,2,含脂重量超過１０％者,,0,
04015010,80,3,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過１０％者,,0,
04015010002,80,4,未濃縮且未加糖及未含其他甜味料之鮮乳（生乳及羊乳除外），含脂重量超過10%者,KGM,1,
04015020,80,3,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過１０％者,,0,
04015020000,80,4,未濃縮且未加糖及未含其他甜味料之保久乳（生乳及羊乳除外），含脂重量超過10%者,KGM,1,
04015090,80,3,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過１０％者,,0,
04015090005,80,4,未濃縮且未加糖及未含其他甜味料之乳油及其他乳，含脂重量超過10%者,KGM,1,
0402,80,1,乳及乳油（濃縮或加糖或含其他甜味料者）,,0,
040210,80,2,粉狀、粒狀或其他固狀，含脂重量不超過１．５％者,,0,
04021000,80,3,粉狀，粒狀或其他固狀乳及乳油，含脂重量不超過１．５％者,,0,
04021000100,80,4,羊乳粉，含脂重量不超過１．５﹪者,KGM,1,
04021000903,80,4,其他粉狀、粒狀或其他固狀乳及乳油，含脂重量不超過１．５﹪者,KGM,1,
04022,80,2,－粉狀、粒狀或其他固狀，含脂重量超過１．５％者︰,,0,
040221,80,3,未加糖或未含其他甜味料者,,0,
04022100,80,4,粉狀，粒狀或其他固狀乳及乳油，含脂重量超過１．５％，未加糖或未含其他甜味料者,,0,
04022100107,80,5,羊乳粉，含脂重量超過１．５﹪，未加糖或未含其他甜味料者,KGM,1,
04022100900,80,5,其他粉狀，粒狀或其他固狀乳及乳油，含脂重量超過１．５﹪，未加糖或未含其他甜味料者,KGM,1,
040229,80,3,其他,,0,
04022900,80,4,粉狀，粒狀或其他固狀乳及乳油，含脂重量超過１．５％，加糖或含其他甜味料者,,0,
04022900109,80,5,羊乳粉，含脂重量超過１．５﹪，加糖或含其他甜味料者,KGM,1,
04022900902,80,5,其他粉狀，粒狀或其他固狀乳及乳油，含脂重量超過１．５％，加糖或含其他甜味料者,KGM,1,
04029,80,2,－其他︰,,0,
040291,80,3,未加糖或未含其他甜味料者,,0,
04029110,80,4,煉乳，未加糖或未含其他甜味料者,,0,
04029110002,80,5,煉乳，未加糖或未含其他甜味料者,KGM,1,
04029120,80,4,乳水，未加糖或未含其他甜味料者,,0,
04029120000,80,5,乳水，未加糖或未含其他甜味料者,KGM,1,
04029130,80,4,乳皮，未加糖或未含其他甜味料者,,0,
04029130008,80,5,乳皮，未加糖或未含其他甜味料者,KGM,1,
04029190,80,4,其他乳及乳油，未加糖或未含其他甜味料者,,0,
04029190103,80,5,未加糖或未含其他甜味料之蒸發乳（濃縮乳），含脂重量不超過１％，冷凍者,KGM,1,
04029190201,80,5,未加糖或未含其他甜味料之蒸發乳（濃縮乳），含脂重量超過１％，但不超過７．５％，冷凍者,KGM,1,
04029190309,80,5,未加糖或未含其他甜味料之蒸發乳（濃縮乳），含脂重量超過７．５％，但不超過１５％，冷凍者,KGM,1,
04029190407,80,5,未加糖或未含其他甜味料之蒸發乳（濃縮乳），含脂重量超過１５％，冷凍者,KGM,1,
04029190906,80,5,其他乳及乳油，未加糖或未含其他甜味料者,KGM,1,
040299,80,3,其他,,0,
04029910,80,4,鮮乳，加糖或其他甜味料者,,0,
04029910004,80,5,鮮乳，加糖或其他甜味料者,KGM,1,
04029920,80,4,乳水，加糖或其他甜味料者,,0,
04029920002,80,5,乳水，加糖或其他甜味料者,KGM,1,
04029930,80,4,乳皮，加糖或其他甜味料者,,0,
04029930000,80,5,乳皮，加糖或其他甜味料者,KGM,1,
04029940,80,4,煉乳，加糖或其他甜味料者,,0,
04029940008,80,5,煉乳，加糖或其他甜味料者,KGM,1,
04029991,80,4,羊乳，加糖或含其他甜味料者,,0,
04029991006,80,5,羊乳，加糖或含其他甜味料者,KGM,1,
04029992,80,4,其他乳，加糖或含其他甜味料者,,0,
04029992005,80,5,其他乳，加糖或含其他甜味料者,KGM,1,
04029999,80,4,其他乳油，加糖或含其他甜味料者,,0,
04029999008,80,5,其他乳油，加糖或含其他甜味料者,KGM,1,
0403,80,1,酸酪乳；酪乳、凝固乳及乳油、酸乳酒及其他經發酵或酸化之乳及乳油，不論是否濃縮或加糖或含其他甜味料或香料，或添加水果、堅果或可可者,,0,
040320,80,2,酸酪乳,,0,
04032000,80,3,酸酪乳,,0,
04032000009,80,4,酸酪乳,KGM,1,
040390,80,2,其他,,0,
04039010,80,3,酪乳粉,,0,
04039010002,80,4,酪乳粉,KGM,1,
04039021,80,3,鮮或煉酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039021009,80,4,鮮或煉酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039022,80,3,乾、塊或其他固狀酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039022008,80,4,乾、塊或其他固狀酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039029,80,3,其他酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039029001,80,4,其他酪乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039030,80,3,酵母乳及發酵乳粉，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039030008,80,4,酵母乳及發酵乳粉，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039040,80,3,凝固乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039040006,80,4,凝固乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039051,80,3,酸調味、改質或發酵之乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039051002,80,4,酸調味、改質或發酵之乳，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039059,80,3,其他調味、改質或發酵之乳（包含酸乳酒），不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039059004,80,4,其他調味、改質或發酵之乳（包含酸乳酒），不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
04039060,80,3,酸乳油,,0,
04039060001,80,4,酸乳油,KGM,1,
04039090,80,3,其他乳油，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,,0,
04039090005,80,4,其他乳油，不論是否加糖或含有其他甜味料或香料，或添加水果、堅果或可可者,KGM,1,
0404,80,1,乳清，不論是否濃縮或加糖或含其他甜味料者；其他未列名天然乳品不論是否加糖或含其他甜味料者,,0,
040410,80,2,乳清及改質乳清，不論是否濃縮或加糖或含其他甜味料者,,0,
04041000,80,3,乳清及改質乳清，不論是否濃縮或加糖或含其他甜味料者,,0,
04041000108,80,4,未濃縮乳清及改質乳清，不論是否加糖或含其他甜味料者,KGM,1,
04041000215,80,4,濃縮乳清及改質乳清，不論是否加糖或含其他甜味料者，飼料用,KGM,1,
04041000297,80,4,其他濃縮乳清及改質乳清，不論是否加糖或含其他甜味料者,KGM,1,
040490,80,2,其他,,0,
04049000,80,3,其他天然乳品，不論是否加糖或含其他甜味料者,,0,
04049000101,80,4,其他天然乳品，不論是否加糖或含其他甜味料者，飼料用,KGM,1,
04049000904,80,4,其他天然乳品，不論是否加糖或含其他甜味料者,KGM,1,
0405,80,1,乳品衍生之乳酪及其他油脂；乳製品塗醬,,0,
040510,80,2,乳酪,,0,
04051000,80,3,乳酪,,0,
04051000009,80,4,乳酪,KGM,1,
040520,80,2,乳製品塗醬,,0,
04052010,80,3,乳製品塗醬，含乳脂重量７５％（含）以上，但低於８０％者,,0,
04052010005,80,4,乳製品塗醬，含乳脂重量７５％（含）以上，但低於８０％者,KGM,1,
04052020,80,3,乳製品塗醬，含乳脂重量３９％（含）以上，但低於７５％者,,0,
04052020003,80,4,乳製品塗醬，含乳脂重量３９％（含）以上，但低於７５％者,KGM,1,
040590,80,2,其他,,0,
04059010,80,3,無水乳脂肪,,0,
04059010000,80,4,無水乳脂肪,KGM,1,
04059090,80,3,乳品衍生之其他油脂,,0,
04059090003,80,4,乳品衍生之其他油脂,KGM,1,
0406,80,1,乾酪及凝乳,,0,
040610,80,2,鮮（未熟成）乾酪，包括乳清乾酪及凝乳,,0,
04061000,80,3,鮮（未熟成）乾酪，包括乳清乾酪及凝乳,,0,
04061000008,80,4,鮮（未熟成）乾酪，包括乳清乾酪及凝乳,KGM,1,
040620,80,2,磨碎或粉狀之各類乾酪,,0,
04062000,80,3,磨碎或粉狀之各類乾酪,,0,
04062000104,80,4,磨碎或粉狀之各類乾酪，飼料用,KGM,1,
04062000907,80,4,其他磨碎或粉狀之各類乾酪,KGM,1,
040630,80,2,加工乾酪，非磨碎或非粉狀者,,0,
04063000,80,3,加工乾酪，非磨碎或非粉狀者,,0,
04063000004,80,4,加工乾酪，非磨碎或非粉狀者,KGM,1,
040640,80,2,由藍酪黴菌產製之藍黴乾酪及其他含條紋乾酪,,0,
04064000,80,3,由藍酪黴菌產製之藍黴乾酪及其他含條紋乾酪,,0,
04064000002,80,4,由藍酪黴菌產製之藍黴乾酪及其他含條紋乾酪,KGM,1,
040690,80,2,其他乾酪,,0,
04069000,80,3,其他乾酪,,0,
04069000001,80,4,其他乾酪,KGM,1,
0407,80,1,帶殼禽蛋，鮮、保藏或煮熟,,0,
04071,80,2,孵化用受精卵︰,,0,
040711,80,3,雞,,0,
04071110,80,4,無特異病原菌雞種蛋,,0,
04071110004,80,5,無特異病原菌雞種蛋,KGM,1,
04071190,80,4,其他雞種蛋,,0,
04071190007,80,5,其他雞種蛋,KGM,1,
040719,80,3,其他,,0,
04071910,80,4,無特異病原菌其他禽種蛋,,0,
04071910006,80,5,無特異病原菌其他禽種蛋,KGM,1,
04071990,80,4,其他禽種蛋,,0,
04071990107,80,5,第０１０５節及第０１０６．３３目所列物種之禽種蛋（不包括雞種蛋）,KGM,1,
04071990900,80,5,其他禽種蛋,KGM,1,
04072,80,2,其他鮮蛋︰,,0,
040721,80,3,雞,,0,
04072100,80,4,雞之帶殼蛋，鮮,,0,
04072100004,80,5,雞之帶殼蛋，鮮,KGM,1,
040729,80,3,其他,,0,
04072900,80,4,其他帶殼禽蛋，鮮,,0,
04072900006,80,5,其他帶殼禽蛋，鮮,KGM,1,
040790,80,2,其他,,0,
04079000,80,3,帶殼禽蛋，保藏或煮熟,,0,
04079000000,80,4,帶殼禽蛋，保藏或煮熟,KGM,1,
0408,80,1,去殼禽蛋及蛋黃（鮮、乾燥、已蒸煮或水煮、塑製、冷凍或其他方法保藏，不論是否加糖或其他甜味料者）,,0,
04081,80,2,－蛋黃︰,,0,
040811,80,3,乾燥,,0,
04081100,80,4,蛋黃粉,,0,
04081100005,80,5,蛋黃粉,KGM,1,
040819,80,3,其他,,0,
04081910,80,4,冷凍蛋黃,,0,
04081910005,80,5,冷凍蛋黃,KGM,1,
04081990,80,4,其他類似品,,0,
04081990008,80,5,其他類似品,KGM,1,
04089,80,2,－其他︰,,0,
040891,80,3,乾燥,,0,
04089110,80,4,全蛋粉,,0,
04089110006,80,5,全蛋粉,KGM,1,
04089190,80,4,其他乾燥去殼禽蛋,,0,
04089190009,80,5,其他乾燥去殼禽蛋,KGM,1,
040899,80,3,其他,,0,
04089910,80,4,冷凍蛋液,,0,
04089910008,80,5,冷凍蛋液,KGM,1,
04089990,80,4,其他類似品,,0,
04089990001,80,5,其他類似品,KGM,1,
0409,80,1,天然蜜,,0,
040900,80,2,天然蜜,,0,
04090000,80,3,天然蜜,,0,
04090000007,80,4,天然蜜,KGM,1,
0410,80,1,昆蟲及其他未列名食用動物產品,,0,
041010,80,2,昆蟲,,0,
04101000,80,3,昆蟲,,0,
04101000002,80,4,昆蟲,KGM,1,
041090,80,2,其他,,0,
04109010,80,3,燕窩,,0,
04109010101,80,4,燕窩，不論是否經清洗或裁切，但未進一步加工者,KGM,1,
04109010904,80,4,其他燕窩,KGM,1,
04109091,80,3,蜂王漿及其他蜂產品,,0,
04109091103,80,4,蜂王漿,KGM,1,
04109091906,80,4,其他蜂產品,KGM,1,
04109099,80,3,其他未列名食用動物產品,,0,
04109099105,80,4,生鮮鱉（甲魚）蛋,KGM,1,
04109099908,80,4,其他未列名食用動物產品,KGM,1,
05,80,0,第５章　未列名動物產品,,0,
0501,80,1,未加工之已淨或未淨人髮；人髮廢料,,0,
050100,80,2,未加工之已淨或未淨人髮；人髮廢料,,0,
05010010,80,3,未加工之已淨或未淨人髮,,0,
05010010002,80,4,未加工之已淨或未淨人髮,KGM,1,
05010020,80,3,人髮廢料,,0,
05010020000,80,4,人髮廢料,KGM,1,
0502,80,1,豬鬃、豬毛；獾毛及其他製刷用毛；廢鬃、廢毛,,0,
050210,80,2,豬鬃、豬毛及其廢鬃、廢毛,,0,
05021010,80,3,豬鬃或豬毛,,0,
05021010009,80,4,豬鬃或豬毛,KGM,1,
05021020,80,3,豬鬃或豬毛之廢料,,0,
05021020007,80,4,豬鬃或豬毛之廢料,KGM,1,
050290,80,2,其他,,0,
05029011,80,3,獾毛,,0,
05029011001,80,4,獾毛,KGM,1,
05029019,80,3,其他製刷用毛,,0,
05029019003,80,4,其他製刷用毛,KGM,1,
05029020,80,3,獾毛或其他製刷用毛之廢料,,0,
05029020000,80,4,獾毛或其他製刷用毛之廢料,KGM,1,
0504,80,1,動物腸、膀胱及胃（魚類者除外），整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
050400,80,2,動物腸、膀胱及胃（魚類者除外），整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
05040011,80,3,豬腸衣,,0,
05040011008,80,4,豬腸衣,KGM,1,
05040012,80,3,羊腸衣,,0,
05040012007,80,4,羊腸衣,KGM,1,
05040019,80,3,其他動物腸衣,,0,
05040019000,80,4,其他動物腸衣,KGM,1,
05040021,80,3,豬腸（包括大腸、小腸及直腸）及胃（肚），整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
05040021113,80,4,豬腸（包括大腸、小腸及直腸），整個或切開者均在內，生鮮或冷藏,KGM,1,
05040021122,80,4,豬腸（包括大腸、小腸及直腸），整個或切開者均在內，冷凍,KGM,1,
05040021131,80,4,豬腸（包括大腸、小腸及直腸），整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040021211,80,4,豬胃（肚），整個或切開者均在內，生鮮或冷藏,KGM,1,
05040021220,80,4,豬胃（肚），整個或切開者均在內，冷凍,KGM,1,
05040021239,80,4,豬胃（肚），整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040022,80,3,家禽之腸、膀胱及胃，整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
05040022005,80,4,家禽之腸、膀胱及胃，整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,KGM,1,
05040023,80,3,牛腸、膀胱及胃(肚)，整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
05040023111,80,4,牛腸（包括大腸、小腸及直腸），整個或切開者均在內，生鮮或冷藏,KGM,1,
05040023120,80,4,牛腸（包括大腸、小腸及直腸），整個或切開者均在內，冷凍,KGM,1,
05040023139,80,4,牛腸（包括大腸、小腸及直腸），整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040023219,80,4,牛胃（肚），整個或切開者均在內，生鮮或冷藏,KGM,1,
05040023228,80,4,牛胃（肚），整個或切開者均在內，冷凍,KGM,1,
05040023237,80,4,牛胃（肚），整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040023317,80,4,牛膀胱，整個或切開者均在內，生鮮或冷藏,KGM,1,
05040023326,80,4,牛膀胱，整個或切開者均在內，冷凍,KGM,1,
05040023335,80,4,牛膀胱，整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040029,80,3,豬膀胱；其他動物之腸、膀胱及胃（魚類者除外），整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製者,,0,
05040029918,80,4,豬膀胱，整個或切開者均在內，生鮮或冷藏,KGM,1,
05040029927,80,4,豬膀胱，整個或切開者均在內，冷凍,KGM,1,
05040029936,80,4,豬膀胱，整個或切開者均在內，鹹、浸鹹、乾或燻製,KGM,1,
05040029990,80,4,其他動物之腸、膀胱及胃（魚類者除外），整個或切開者均在內，生鮮、冷藏、冷凍、鹹、浸鹹、乾或燻製,KGM,1,
0505,80,1,帶羽毛或羽絨之鳥皮及鳥之其他部分、羽毛暨其片段（不論已否修剪）及羽絨，僅經潔淨、消毒或保藏處理而未進一步加工者；及其粉末或廢料,,0,
050510,80,2,填充用之羽毛及羽絨,,0,
05051000,80,3,填充用之羽毛及羽絨,,0,
05051000008,80,4,填充用之羽毛及羽絨,KGM,1,
050590,80,2,其他,,0,
05059010,80,3,帶羽毛或羽絨之鳥皮及鳥之其他部分，僅經潔淨、消毒或保藏處理而未進一步加工者,,0,
05059010009,80,4,帶羽毛或羽絨之鳥皮及鳥之其他部分，僅經潔淨、消毒或保藏處理而未進一步加工者,KGM,1,
05059020,80,3,羽粉及羽毛廢料,,0,
05059020105,80,4,羽毛粉,KGM,1,
05059020203,80,4,羽毛廢料,KGM,1,
05059030,80,3,非填充用之羽毛及羽絨,,0,
05059030005,80,4,非填充用之羽毛及羽絨,KGM,1,
0506,80,1,未經加工之骨及角髓，但已去脂經簡單處理（未切成形）、經酸處理或除膠者；及其粉末與廢料,,0,
050610,80,2,經用酸處理之軟骨及骨,,0,
05061000,80,3,經用酸處理之軟骨及骨,,0,
05061000007,80,4,經用酸處理之軟骨及骨,KGM,1,
050690,80,2,其他,,0,
05069011,80,3,虎骨（包括中藥用）,,0,
05069011007,80,4,虎骨（包括中藥用）,KGM,1,
05069012,80,3,熊骨（包括中藥用）,,0,
05069012006,80,4,熊骨（包括中藥用）,KGM,1,
05069019,80,3,其他骨類,,0,
05069019107,80,4,魚介類之骨（適合人類食用者列入第３章）,KGM,1,
05069019205,80,4,豹骨（包括中藥用）,KGM,1,
05069019900,80,4,其他骨類,KGM,1,
05069020,80,3,角髓,,0,
05069020006,80,4,角髓,KGM,1,
05069030,80,3,骨及角髓之粉末與廢料,,0,
05069030004,80,4,骨及角髓之粉末與廢料,KGM,1,
0507,80,1,象牙，龜殼，鯨鬚及鯨鬚髮，獸角，鹿角，蹄，甲，爪，喙之未經加工者，或經簡單處理，但未切成形者；及其粉末與廢料,,0,
050710,80,2,象牙；象牙粉末及廢料,,0,
05071011,80,3,象牙，經簡單處理，未加工亦未切割成形,,0,
05071011003,80,4,象牙，經簡單處理，未加工亦未切割成形,KGM,1,
05071012,80,3,火犀角（包括中藥用）,,0,
05071012002,80,4,火犀角（包括中藥用）,KGM,1,
05071013,80,3,水犀角（包括中藥用）,,0,
05071013001,80,4,水犀角（包括中藥用）,KGM,1,
05071019,80,3,其他動物牙,,0,
05071019005,80,4,其他動物牙,KGM,1,
05071021,80,3,象牙粉,,0,
05071021001,80,4,象牙粉,KGM,1,
05071022,80,3,犀角粉,,0,
05071022000,80,4,犀角粉,KGM,1,
05071029,80,3,其他動物牙粉,,0,
05071029003,80,4,其他動物牙粉,KGM,1,
05071031,80,3,象牙廢料,,0,
05071031009,80,4,象牙廢料,KGM,1,
05071032,80,3,犀角廢料,,0,
05071032008,80,4,犀角廢料,KGM,1,
05071039,80,3,其他動物牙廢料,,0,
05071039001,80,4,其他動物牙廢料,KGM,1,
050790,80,2,其他,,0,
05079011,80,3,玳瑁殼（包括中藥用）,,0,
05079011006,80,4,玳瑁殼（包括中藥用）,KGM,1,
05079012,80,3,鱉甲殼（包括中藥用）,,0,
05079012005,80,4,鱉甲殼（包括中藥用）,KGM,1,
05079013,80,3,龜殼，龜板（包括中藥用）,,0,
05079013004,80,4,龜殼，龜板（包括中藥用）,KGM,1,
05079014,80,3,龜爪,,0,
05079014003,80,4,龜爪,KGM,1,
05079015,80,3,龜鱗,,0,
05079015002,80,4,龜鱗,KGM,1,
05079016,80,3,鯨鬚、鯨鬚髮,,0,
05079016001,80,4,鯨鬚、鯨鬚髮,KGM,1,
05079017,80,3,鯨鬚、鯨鬚髮廢料,,0,
05079017000,80,4,鯨鬚、鯨鬚髮廢料,KGM,1,
05079018,80,3,鹿角（包括中藥用）,,0,
05079018009,80,4,鹿角（包括中藥用）,KGM,1,
05079019,80,3,乾鹿茸（包括中藥用）,,0,
05079019008,80,4,乾鹿茸（包括中藥用）,KGM,1,
05079020,80,3,其他鹿茸（包括中藥用）,,0,
05079020005,80,4,其他鹿茸（包括中藥用）,KGM,1,
05079021,80,3,鹿角霜（包括中藥用）,,0,
05079021004,80,4,鹿角霜（包括中藥用）,KGM,1,
05079022,80,3,鹿角碎（包括中藥用）,,0,
05079022003,80,4,鹿角碎（包括中藥用）,KGM,1,
05079023,80,3,牛角,,0,
05079023002,80,4,牛角,KGM,1,
05079024,80,3,羚羊角（包括中藥用）,,0,
05079024001,80,4,羚羊角（包括中藥用）,KGM,1,
05079025,80,3,山羊角（包括中藥用）,,0,
05079025000,80,4,山羊角（包括中藥用）,KGM,1,
05079026,80,3,穿山甲片（包括中藥用）,,0,
05079026009,80,4,穿山甲片（包括中藥用）,KGM,1,
05079027,80,3,鱷魚鱗,,0,
05079027008,80,4,鱷魚鱗,KGM,1,
05079031,80,3,鹿角粉（包括中藥用）,,0,
05079031002,80,4,鹿角粉（包括中藥用）,KGM,1,
05079032,80,3,羚羊角粉（包括中藥用）,,0,
05079032001,80,4,羚羊角粉（包括中藥用）,KGM,1,
05079091,80,3,其他動物角、蹄、甲、爪、喙（包括中藥用）,,0,
05079091009,80,4,其他動物角、蹄、甲、爪、喙（包括中藥用）,KGM,1,
05079092,80,3,其他動物角、蹄、甲、爪、喙之粉（包括中藥用）,,0,
05079092008,80,4,其他動物角、蹄、甲、爪、喙之粉（包括中藥用）,KGM,1,
05079093,80,3,其他動物角、蹄、甲、爪、喙之廢料（包括中藥用）,,0,
05079093007,80,4,其他動物角、蹄、甲、爪、喙之廢料（包括中藥用）,KGM,1,
0508,80,1,珊瑚或類似物質，未經加工，或經簡單處理但未另行加工者；軟體水產動物，甲殼類或棘皮動物之介殼和墨魚骨，未經加工或經簡單處理但未切成形者，粉及其廢料,,0,
050800,80,2,珊瑚或類似物質，未經加工，或經簡單處理但未另行加工者；軟體水產動物，甲殼類或棘皮動物之介殼和墨魚骨，未經加工或經簡單處理但未切成形者，粉及其廢料,,0,
05080011,80,3,珊瑚及其類似物質,,0,
05080011102,80,4,寶石紅珊瑚科原料,KGM,1,
05080011905,80,4,其他珊瑚及其類似物質,KGM,1,
05080012,80,3,珊瑚及其類似物質之粉及其廢料（包括中藥用）,,0,
05080012101,80,4,寶石紅珊瑚科原料之粉及其廢料（包括中藥用）,KGM,1,
05080012904,80,4,其他珊瑚及其類似物質之粉及其廢料（包括中藥用）,KGM,1,
05080020,80,3,軟體水產動物，甲殼類或棘皮動物之介殼和墨魚骨，未經加工或經簡單處理但未切成形者,,0,
05080020003,80,4,軟體水產動物，甲殼類或棘皮動物之介殼和墨魚骨，未經加工或經簡單處理但未切成形者,KGM,1,
05080030,80,3,介殼粉,,0,
05080030001,80,4,介殼粉,KGM,1,
05080040,80,3,介殼廢料,,0,
05080040009,80,4,介殼廢料,KGM,1,
0510,80,1,龍涎香、海狸香、麝狸香及麝香；斑蝥；膽汁（乾鮮在內）；分泌腺及其他動物產品之鮮、冷藏、冷凍或暫時保存供製藥之用者,,0,
051000,80,2,龍涎香、海狸香、麝狸香及麝香；斑蝥；膽汁（乾鮮在內）；分泌腺及其他動物產品之鮮、冷藏、冷凍或暫時保存供製藥之用者,,0,
05100011,80,3,龍涎香,,0,
05100011000,80,4,龍涎香,KGM,1,
05100012,80,3,海狸香,,0,
05100012009,80,4,海狸香,KGM,1,
05100013,80,3,麝狸香,,0,
05100013008,80,4,麝狸香,KGM,1,
05100014,80,3,麝香粒（包括中藥用）,,0,
05100014007,80,4,麝香粒（包括中藥用）,KGM,1,
05100015,80,3,麝香枝（包括中藥用）,,0,
05100015006,80,4,麝香枝（包括中藥用）,KGM,1,
05100016,80,3,黃藥（牛黃、猴棗在內）（包括中藥用）,,0,
05100016005,80,4,黃藥（牛黃、猴棗在內）（包括中藥用）,KGM,1,
05100021,80,3,全蠍,,0,
05100021008,80,4,全蠍,KGM,1,
05100022,80,3,九香蟲,,0,
05100022007,80,4,九香蟲,KGM,1,
05100023,80,3,五穀蟲（蛆）,,0,
05100023006,80,4,五穀蟲（蛆）,KGM,1,
05100029,80,3,其他節肢動物類藥材,,0,
05100029000,80,4,其他節肢動物類藥材,KGM,1,
