GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
0812,80,1,"Fruit and nuts provisionally preserved, but unsuitable in that state for immediate consumption",,0,
081210,80,2,Cherries,,0,
08121000,80,3,"Cherries, provisionally preserved",,0,
08121000006,80,4,"Cherries, provisionally preserved",KGM,1,
081290,80,2,Other,,0,
08129010,80,3,"Strawberries , provisionally preserved",,0,
08129010007,80,4,"Strawberries, provisionally preserved",KGM,1,
08129090,80,3,"Other fruits and nuts provisionally preserved, but unsuitable in that state for immediate consumption",,0,
08129090000,80,4,"Other fruits and nuts provisionally preserved, but unsuitable in that state for immediate consumption",KGM,1,
0813,80,1,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter",,0,
081310,80,2,Apricots,,0,
08131000,80,3,"Apricot, dried",,0,
08131000005,80,4,"Apricots, dried",KGM,1,
081320,80,2,Prunes,,0,
08132010,80,3,"Prunes, dried, packed in boxes",,0,
08132010001,80,4,"Prunes, dried, packed in boxes",KGM,1,
08132020,80,3,"Prunes, dried, in bulk",,0,
08132020107,80,4,"Wu Mei (Fructus Mume Praeparatus), dried, in bulk",KGM,1,
08132020900,80,4,"Other prunes, dried, in bulk",KGM,1,
081330,80,2,Apples,,0,
08133000,80,3,"Apples, dried",,0,
08133000001,80,4,"Apples, dried",KGM,1,
081340,80,2,Other fruit,,0,
08134010,80,3,"Longans, dried and longan pulp",,0,
08134010007,80,4,"Longans, dried and longan pulp",KGM,1,
08134020,80,3,"Crataegi Fructus, dried",,0,
08134020005,80,4,"Crataegi Fructus, dried",KGM,1,
08134031,80,3,"Chinese jujubes (red), dried.(incl. for Chinese drugs)",,0,
08134031002,80,4,"Chinese jujubes (red), dried. (incl. for Chinese drugs)",KGM,1,
08134032,80,3,"Chinese jujubes (black), dried",,0,
08134032001,80,4,"Chinese jujubes (black), dried",KGM,1,
08134039,80,3,"Other jujubes, dried",,0,
08134039004,80,4,"Other jujubes, dried",KGM,1,
08134090,80,3,Other dried fruits,,0,
08134090108,80,4,"Persimmons, dried",KGM,1,
08134090901,80,4,Other dried fruits,KGM,1,
081350,80,2,Mixtures of nuts or dried fruits of this Chapter,,0,
08135000,80,3,Mixtures of nuts or dried fruits of this Chapter,,0,
08135000006,80,4,Mixtures of nuts or dried fruits of this Chapter,KGM,1,
0814,80,1,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,0,
081400,80,2,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,0,
08140000,80,3,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,0,
08140000104,80,4,Tangerine peel (Citri reticulatae pericarpium),KGM,1,
08140000907,80,4,"Other peel of citrus fruit or melons (including watermelons) , fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",KGM,1,
09,80,0,"Chapter 9 coffee, tea, mate and spices",,0,
0901,80,1,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion",,0,
09011,80,2,"Coffee, not roasted:",,0,
090111,80,3,Not decaffeinated,,0,
09011100,80,4,"Coffee, not roasted, not decaffeinated",,0,
09011100007,80,5,"Coffee, not roasted, not decaffeinated",KGM,1,
090112,80,3,Decaffeinated,,0,
09011200,80,4,"Coffee, not roasted, decaffeinated",,0,
09011200006,80,5,"Coffee, not roasted, decaffeinated",KGM,1,
09012,80,2,"Coffee, roasted:",,0,
090121,80,3,Not decaffeinated,,0,
09012100,80,4,"Coffee, roasted, not decaffeinated",,0,
09012100005,80,5,"Coffee, roasted, not decaffeinated",KGM,1,
090122,80,3,Decaffeinated,,0,
09012200,80,4,"Coffee, roasted, decaffeinated",,0,
09012200004,80,5,"Coffee, roasted, decaffeinated",KGM,1,
090190,80,2,Other,,0,
09019010,80,3,Coffee husks and skins,,0,
09019010009,80,4,Coffee husks and skins,KGM,1,
09019020,80,3,Coffee substitutes containing coffee,,0,
09019020007,80,4,Coffee substitutes containing coffee,KGM,1,
0902,80,1,"Tea, whether or not flavoured",,0,
090210,80,2,"Green tea (not fermented), in immediate packings of a content not exceeding 3 kg",,0,
09021000,80,3,"Green tea (not fermented), in immediate packings of a content not exceeding 3 kg",,0,
09021000007,80,4,"Green tea (not fermented), in immediate packings of a content not exceeding 3 kg",KGM,1,
090220,80,2,Other green tea (not fermented),,0,
09022000,80,3,"Green tea (not fermented), in immediate packing of a content exceeding 3 kg",,0,
09022000103,80,4,"Green tea scented, in immediate packing of a content exceeding 3 kg",KGM,1,
09022000906,80,4,"Other green tea (not fermented), in immediate packing of a content exceeding 3 kg",KGM,1,
090230,80,2,"Black tea (fermented) and partly fermented tea, in immediate packing of a content not exceeding 3 kg",,0,
09023010,80,3,"Pu-erh tea, in immediate packing of a content not exceeding 3 kg",,0,
09023010001,80,4,"Pu-erh tea, in immediate packing of a content not exceeding 3 kg",KGM,1,
09023020,80,3,"Partly fermented tea,  in immediate packing of a content not exceeding 3 kg",,0,
09023020009,80,4,"Partly fermented tea,  in immediate packing of a content not exceeding 3 kg",KGM,1,
09023090,80,3,"Other black tea (fermented) and partly fermented tea, in immediate packing of a content not exceeding 3 kg",,0,
09023090004,80,4,"Other black tea (fermented), in immediate packing of a content not exceeding 3 kg",KGM,1,
090240,80,2,Other black tea (fermented) and other partly fermented tea,,0,
09024010,80,3,"Pu-erh tea, in immediate packing of a content exceeding 3 kg",,0,
09024010009,80,4,"Pu-erh tea, in immediate packing of a content exceeding 3 kg",KGM,1,
09024020,80,3,"Partly fermented tea,  in immediate packing of a content exceeding 3 kg",,0,
09024020007,80,4,"Partly fermented tea,  in immediate packing of a content exceeding 3 kg",KGM,1,
09024090,80,3,"Other black tea (fermented) and partly fermented tea, in immediate packing of a content exceeding 3 kg",,0,
09024090002,80,4,"Other black tea (fermented), in immediate packing of a content exceeding 3 kg",KGM,1,
0903,80,1,Mate,,0,
090300,80,2,Mate,,0,
09030000,80,3,Mate,,0,
09030000008,80,4,Mate,KGM,1,
0904,80,1,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,,0,
09041,80,2,Pepper:,,0,
090411,80,3,Neither crushed nor ground,,0,
09041110,80,4,"Black pepper, neither crushed nor ground",,0,
09041110002,80,5,"Black pepper, neither crushed nor ground",KGM,1,
09041120,80,4,"White pepper, neither crushed nor ground",,0,
09041120000,80,5,"White pepper, neither crushed nor ground",KGM,1,
090412,80,3,Crushed or ground,,0,
09041200,80,4,"Pepper, crushed or ground",,0,
09041200003,80,5,"Pepper, crushed or ground",KGM,1,
09042,80,2,Fruits of the genus Capsicum or of the genus Pimenta :,,0,
090421,80,3,"Dried, neither crushed nor ground",,0,
09042110,80,4,"Seeds of the genus Capsicum or of the genus Pimenta, for planting",,0,
09042110000,80,5,"Seeds of the genus Capsicum or of the genus Pimenta, for planting",KGM,1,
09042190,80,4,"Other fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground",,0,
09042190003,80,5,"Other fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground",KGM,1,
090422,80,3,Crushed or ground,,0,
09042200,80,4,"Fruits of the genus Capsicum or of the genus Pimenta, crushed or ground",,0,
09042200001,80,5,"Fruits of the genus Capsicum or of the genus Pimenta, crushed or ground",KGM,1,
0905,80,1,Vanilla,,0,
090510,80,2,Neither crushed nor ground,,0,
09051000,80,3,"Vanilla, neither crushed nor ground",,0,
09051000004,80,4,"Vanilla, neither crushed nor ground",KGM,1,
090520,80,2,Crushed or ground,,0,
09052000,80,3,"Vanilla, crushed or ground",,0,
09052000002,80,4,"Vanilla, crushed or ground",KGM,1,
0906,80,1,Cinnamon and cinnamon-tree flowers,,0,
09061,80,2,Neither crushed nor ground,,0,
090611,80,3,Cinnamon (Cinnamomum zeylanicum Blume),,0,
09061100,80,4,"Cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",,0,
09061100002,80,5,"Cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",KGM,1,
090619,80,3,Other,,0,
09061900,80,4,"Cinnamon-tree flowers and other cinnamon, neither crushed nor ground",,0,
09061900004,80,5,"Cinnamon-tree flowers and other cinnamon, neither crushed nor ground",KGM,1,
090620,80,2,Crushed or ground,,0,
09062000,80,3,"Cinnamon and cinnamon-tree flowers, crushed or ground",,0,
09062000001,80,4,"Cinnamon and cinnamon-tree flowers, crushed or ground",KGM,1,
0907,80,1,"Cloves (whole fruit, cloves and stems)",,0,
090710,80,2,Neither crushed nor ground,,0,
09071000,80,3,"Cloves, neither crushed nor ground",,0,
09071000002,80,4,"Cloves (whole fruit, cloves and stems), neither crushed nor ground",KGM,1,
090720,80,2,Crushed or ground,,0,
09072000,80,3,"Cloves, crushed or ground",,0,
09072000000,80,4,"Cloves (whole fruit, cloves and stems), crushed or ground",KGM,1,
0908,80,1,"Nutmeg, mace and cardamoms",,0,
09081,80,2,Nutmeg :,,0,
090811,80,3,Neither crushed nor ground,,0,
09081100,80,4,"Nutmeg, neither crushed nor ground",,0,
09081100000,80,5,"Nutmegs, neither crushed nor ground",KGM,1,
090812,80,3,Crushed or ground,,0,
09081200,80,4,"Nutmeg, crushed or ground",,0,
09081200009,80,5,"Nutmegs, crushed or ground",KGM,1,
09082,80,2,Mace :,,0,
090821,80,3,Neither crushed nor ground,,0,
09082100,80,4,"Mace, neither crushed nor ground",,0,
09082100008,80,5,"Mace, neither crushed nor ground",KGM,1,
090822,80,3,Crushed or ground,,0,
09082200,80,4,"Mace, crushed or ground",,0,
09082200007,80,5,"Mace, crushed or ground",KGM,1,
09083,80,2,Cardamoms :,,0,
090831,80,3,Neither crushed nor ground,,0,
09083100,80,4,"Cardamoms, neither crushed nor ground",,0,
09083100104,80,5,"Cardamoms, brown, neither crushed nor ground",KGM,1,
09083100202,80,5,"Cardamoms(Amomi Fructus), inferior, neither crushed nor ground",KGM,1,
09083100907,80,5,"Other cardamoms, neither crushed nor ground",KGM,1,
090832,80,3,Crushed or ground,,0,
09083200,80,4,"Cardamoms, crushed or ground",,0,
09083200103,80,5,"Cardamoms, brown, crushed or ground",KGM,1,
09083200201,80,5,"Cardamoms(Amomi Fructus), inferior, crushed or ground",KGM,1,
09083200906,80,5,"Other cardamoms, crushed or ground",KGM,1,
0909,80,1,"Seeds of anise, badian, fennel, coriander, cumin or caraway ;juniper berries",,0,
09092,80,2,Seeds of coriander :,,0,
090921,80,3,Neither crushed nor ground,,0,
09092100,80,4,"Seeds of coriander, neither crushed nor ground",,0,
09092100007,80,5,"Seeds of coriander, neither crushed nor ground",KGM,1,
090922,80,3,Crushed or ground,,0,
09092200,80,4,"Seeds of coriander, crushed or ground",,0,
09092200006,80,5,"Seeds of coriander, crushed or ground",KGM,1,
09093,80,2,Seeds of cumin :,,0,
090931,80,3,Neither crushed nor ground,,0,
09093100,80,4,"Seeds of cumin, neither crushed nor ground",,0,
09093100005,80,5,"Seeds of cumin, neither crushed nor ground",KGM,1,
090932,80,3,Crushed or ground,,0,
09093200,80,4,"Seeds of cumin, crushed or ground",,0,
09093200004,80,5,"Seeds of cumin, crushed or ground",KGM,1,
09096,80,2,"Seeds of anise, badian, caraway or fennel; juniper berries :",,0,
090961,80,3,Neither crushed nor ground,,0,
09096100,80,4,"Seeds of anise, badian, caraway or fennel, juniper berries, neither crushed nor ground",,0,
09096100106,80,5,"Seeds of anise, neither crushed nor ground",KGM,1,
09096100204,80,5,"Star anise fructus, neither crushed nor ground",KGM,1,
09096100302,80,5,"Seeds of caraway, neither crushed nor ground",KGM,1,
09096100400,80,5,"Seeds of fennel; juniper berries, neither crushed nor ground",KGM,1,
090962,80,3,Crushed or ground,,0,
09096200,80,4,"Seeds of anise, badian, caraway or fennel, juniper berries, crushed or ground",,0,
09096200105,80,5,"Seeds of anise, crushed or ground",KGM,1,
09096200203,80,5,"Star anise fructus, crushed or ground",KGM,1,
09096200301,80,5,"Seeds of caraway, crushed or ground",KGM,1,
09096200409,80,5,"Seeds of fennel; juniper berries, crushed or ground",KGM,1,
0910,80,1,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices",,0,
09101,80,2,Ginger :,,0,
091011,80,3,Neither crushed nor ground,,0,
09101100,80,4,"Ginger, neither crushed nor ground",,0,
09101100104,80,5,"Ginger, provisionally preserved, neither crushed nor ground",KGM,1,
09101100907,80,5,"Other  gingers, neither crushed nor ground",KGM,1,
091012,80,3,Crushed or ground,,0,
09101200,80,4,"Ginger, crushed or ground",,0,
09101200103,80,5,"Ginger, provisionally preserved, crushed or ground",KGM,1,
09101200906,80,5,"Other  gingers, crushed or ground",KGM,1,
091020,80,2,Saffron,,0,
09102000,80,3,Saffron,,0,
09102000005,80,4,Saffron,KGM,1,
091030,80,2,Turmeric (curcuma),,0,
09103000,80,3,Turmeric (curcuma),,0,
09103000003,80,4,Turmeric (curcuma),KGM,1,
09109,80,2,Other spices:,,0,
091091,80,3,Mixtures referred to in Note 1 (b) to this Chapter,,0,
09109100,80,4,Mixtures referred to in Note 1 (b) to this Chapter,,0,
09109100009,80,5,Mixtures referred to in Note 1 (b) to this Chapter,KGM,1,
091099,80,3,Other,,0,
09109910,80,4,"Thyme, Bay leaves",,0,
09109910009,80,5,"Thyme, Bay leaves",KGM,1,
09109920,80,4,Curry,,0,
09109920007,80,5,Curry,KGM,1,
09109990,80,4,Other spices,,0,
09109990002,80,5,Other spices,KGM,1,
10,80,0,Chapter 10 cereals,,0,
1001,80,1,Wheat and meslin,,0,
10011,80,2,Durum wheat :,,0,
100111,80,3,Seed,,0,
10011100,80,4,Seed of durum wheat,,0,
10011100004,80,5,Seed of durum wheat,TNE,1,
100119,80,3,Other,,0,
10011900,80,4,Other durum wheat,,0,
10011900104,80,5,"Other durum wheat, for feeding",TNE,1,
10011900907,80,5,Other durum wheat,TNE,1,
10019,80,2,Other :,,0,
100191,80,3,Seed,,0,
10019100,80,4,Seed of other wheat,,0,
10019100007,80,5,Seed of  other wheat,TNE,1,
100199,80,3,Other,,0,
10019900,80,4,Other wheat and meslin,,0,
10019900107,80,5,"Soft wheat, unmilled, for feeding",TNE,1,
10019900900,80,5,Other wheat and meslin,TNE,1,
1002,80,1,Rye,,0,
100210,80,2,Seed,,0,
10021000,80,3,Seed of rye,,0,
10021000004,80,4,Seed of rye,TNE,1,
100290,80,2,Other,,0,
10029000,80,3,Other rye,,0,
10029000007,80,4,Other rye,TNE,1,
1003,80,1,Barley,,0,
100310,80,2,Seed,,0,
10031000,80,3,Seed of barley,,0,
10031000003,80,4,Seed of barley,TNE,1,
100390,80,2,Other,,0,
10039000,80,3,Other barley,,0,
10039000006,80,4,Other barley,TNE,1,
1004,80,1,Oats,,0,
100410,80,2,Seed,,0,
10041000,80,3,Seed of oats,,0,
10041000002,80,4,Seed of oats,TNE,1,
100490,80,2,Other,,0,
10049000,80,3,Other oats,,0,
10049000005,80,4,Other oats,TNE,1,
1005,80,1,Maize (corn),,0,
100510,80,2,Seed,,0,
10051000,80,3,Seed of maize (corn),,0,
10051000001,80,4,Seed of maize (corn),TNE,1,
100590,80,2,Other,,0,
10059000,80,3,Other maize (corn),,0,
10059000111,80,4,"Genetically modified maize (corn), for feeding",TNE,1,
10059000120,80,4,"Non-genetically modified maize (corn), for feeding",TNE,1,
10059000914,80,4,Other genetically modified maize(corn),TNE,1,
10059000923,80,4,Other non-genetically modified maize(corn),TNE,1,
1006,80,1,Rice,,0,
100610,80,2,Rice in the husk (paddy or rough),,0,
10061000,80,3,Rice in the husk (paddy or rough),,0,
10061000000,80,4,Rice in the husk (paddy or rough),TNE,1,
100620,80,2,Husked (brown) rice,,0,
10062000,80,3,Husked (brown) rice,,0,
10062000008,80,4,Husked (brown) rice,TNE,1,
100630,80,2,"Semi-milled or wholly milled rice, whether or not polished or glazed",,0,
10063000,80,3,"Semi-milled or wholly milled rice, whether or not polished or glazed",,0,
10063000104,80,4,Glutinous rice,TNE,1,
10063000907,80,4,"Other semi-milled or wholly milled rice, whether or not polished or glazed",TNE,1,
100640,80,2,Broken rice,,0,
10064000,80,3,Broken rice,,0,
10064000004,80,4,Broken rice,TNE,1,
1007,80,1,Grain sorghum,,0,
100710,80,2,Seed,,0,
10071000,80,3,Seed of grain sorghum,,0,
10071000009,80,4,Seed of grain sorghum,TNE,1,
100790,80,2,Other,,0,
10079000,80,3,Other grain sorghum,,0,
10079000002,80,4,Other grain sorghum,TNE,1,
1008,80,1,"Buckwheat, millet and canary seeds; other cereals",,0,
100810,80,2,Buckwheat,,0,
10081000,80,3,Buckwheat,,0,
10081000106,80,4,"Seed of buckwheat, for planting",TNE,1,
10081000909,80,4,Other Buckwheat,TNE,1,
10082,80,2,Millet :,,0,
100821,80,3,Seed,,0,
10082100,80,4,Seed of millet,,0,
10082100005,80,5,Seed of millet,TNE,1,
100829,80,3,Other,,0,
10082900,80,4,Other millet,,0,
10082900007,80,5,Other millet,TNE,1,
100830,80,2,Canary seeds,,0,
10083000,80,3,Canary seeds,,0,
10083000004,80,4,Canary seeds,TNE,1,
100840,80,2,Fonio (Digitaria spp.),,0,
10084000,80,3,Fonio,,0,
10084000002,80,4,Fonio,TNE,1,
100850,80,2,Quinoa (Chenopodium quinoa),,0,
10085000,80,3,Quinoa,,0,
10085000009,80,4,Quinoa,TNE,1,
100860,80,2,Triticale,,0,
10086000,80,3,Triticale,,0,
10086000007,80,4,Triticale,TNE,1,
100890,80,2,Other cereals,,0,
10089000,80,3,Other cereals,,0,
10089000207,80,4,Other cereals,TNE,1,
11,80,0,CHAPTER 11 PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN,,0,
1101,80,1,Wheat or meslin flour,,0,
110100,80,2,Wheat or meslin flour,,0,
11010010,80,3,Wheat flour,,0,
11010010004,80,4,Wheat flour,KGM,1,
11010020,80,3,Meslin flour,,0,
11010020002,80,4,Meslin flour,KGM,1,
1102,80,1,Cereal flours other than of wheat or meslin,,0,
110220,80,2,Maize (corn) flour,,0,
11022000,80,3,Maize (corn) flour,,0,
11022000109,80,4,Genetically modified maize(corn) flour,KGM,1,
11022000207,80,4,Non-genetically modified maize(corn) flour,KGM,1,
110290,80,2,Other,,0,
11029011,80,3,Glutinous rice flour,,0,
11029011003,80,4,Glutinous rice flour,KGM,1,
11029019,80,3,Other rice flour,,0,
11029019005,80,4,Other rice flour,KGM,1,
11029090,80,3,Other cereal flour,,0,
11029090007,80,4,Other cereal flour,KGM,1,
1103,80,1,"Cereal groats, meal and pellets",,0,
11031,80,2,Groats and meal:,,0,
110311,80,3,Of wheat,,0,
11031100,80,4,"Groats, meal of wheat",,0,
11031100109,80,5,Groats of wheat,KGM,1,
11031100207,80,5,Meal of wheat,KGM,1,
110313,80,3,Of maize (corn),,0,
11031300,80,4,Groats and meal of corn (maize),,0,
11031300107,80,5,Groats and meal of genetically modified corn (maize),KGM,1,
11031300205,80,5,Groats and meal of non-genetically modified corn (maize),KGM,1,
110319,80,3,Of other cereals,,0,
11031910,80,4,Groats and meal of coix,,0,
11031910001,80,5,Groats and meal of coix,KGM,1,
11031920,80,4,Groats and meal of oats,,0,
11031920009,80,5,"Groats, meal of oats",KGM,1,
11031930,80,4,Groats and meal of rice,,0,
11031930007,80,5,"Groats, meal of rice",TNE,1,
11031990,80,4,"Groats and meal of other cereal, n.e.s.",,0,
11031990004,80,5,"Groats and meal of other cereal, n.e.s.",KGM,1,
110320,80,2,Pellets,,0,
11032010,80,3,Pellets of rice,,0,
11032010008,80,4,Pellets of rice,KGM,1,
11032020,80,3,Pellets of wheat,,0,
11032020006,80,4,Pellets of wheat,KGM,1,
11032090,80,3,Pellets of other cereals,,0,
11032090001,80,4,Pellets of other cereals,KGM,1,
1104,80,1,"Cereal grains otherwise worked ( for example, hulled, rolled, flaked, pearled, sliced or kibbled ), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground",,0,
11041,80,2,Rolled or flaked grains:,,0,
110412,80,3,Of oats,,0,
11041200,80,4,Rolled or flaked oats,,0,
11041200009,80,5,Rolled or flaked oats,KGM,1,
110419,80,3,Of other cereals,,0,
11041910,80,4,Rolled of flaked rice,,0,
11041910000,80,5,Rolled of flaked rice,KGM,1,
11041920,80,4,Rolled or flaked barley,,0,
11041920008,80,5,Rolled or flaked barley,KGM,1,
11041990,80,4,Other rolled or flaked cereals,,0,
11041990101,80,5,Rolled or flaked wheat,KGM,1,
11041990904,80,5,Other rolled or flaked cereals,KGM,1,
11042,80,2,"Other worked grains (for example, hulled, pearled, sliced or kibbled):",,0,
110422,80,3,Of oats,,0,
11042210,80,4,Oats from which the husk but not the pericarp has been removed,,0,
11042210005,80,5,Oats from which the husk but not the pericarp has been removed,KGM,1,
11042290,80,4,Other worked oats,,0,
11042290008,80,5,Other worked oats,KGM,1,
110423,80,3,Of maize (corn),,0,
11042300,80,4,Other worked maize (corn),,0,
11042300104,80,5,Other worked genetically modified maize(corn),KGM,1,
11042300202,80,5,Other worked non-genetically modified maize(corn),KGM,1,
110429,80,3,Of other cereals,,0,
11042910,80,4,Other worked wheat,,0,
11042910008,80,5,Other worked wheat,KGM,1,
11042920,80,4,Other worked rice,,0,
11042920006,80,5,Other worked rice,KGM,1,
11042930,80,4,Other worked barley,,0,
11042930004,80,5,Other worked barley,KGM,1,
11042990,80,4,"Other worked cereals, n.e.s.",,0,
11042990001,80,5,"Other worked cereals, n.e.s.",KGM,1,
110430,80,2,"Germ of cereals, whole, rolled, flaked or ground",,0,
11043000,80,3,"Germ of cereals, whole, rolled, flaked or ground",,0,
11043000007,80,4,"Germ of cereals, whole, rolled, flaked or ground",KGM,1,
1105,80,1,"Flour, meal, powder, flakes, granules and pellets of potatoes",,0,
110510,80,2,"Flour, meal and powder",,0,
11051010,80,3,Flour and powder of potatoes,,0,
11051010008,80,4,Flour and powder of potatoes,KGM,1,
11051020,80,3,Meal of potatoes,,0,
11051020006,80,4,Meal of potatoes,KGM,1,
110520,80,2,"Flakes, granules and pellets",,0,
11052000,80,3,"Flakes, granules and pellets of potatoes",,0,
11052000008,80,4,"Flakes, granules and pellets of potatoes",KGM,1,
1106,80,1,"Flour and meal of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8",,0,
110610,80,2,Of the dried leguminous vegetables of heading 07.13,,0,
11061010,80,3,"Red bean (incl. Adzuki bean, all varieties, and red long bean) flour, meal and powder",,0,
11061010007,80,4,"Red bean (incl. Adzuki bean, all varieties, and red long bean) flour, meal and powder",KGM,1,
11061090,80,3,"Other flour, meal and powder of the dried leguminous vegetables of heading 07.13",,0,
11061090000,80,4,"Other flour, meal and powder of the dried leguminous vegetables of heading 07.13",KGM,1,
110620,80,2,Of sago or of roots or tubers of heading 07.14,,0,
11062010,80,3,"Flour, meal and powder of manioc",,0,
11062010005,80,4,"Flour, meal and powder of manioc",TNE,1,
11062090,80,3,"Flour, meal and powder of sago or of other roots or tubers of heading 07.14",,0,
11062090008,80,4,"Other flour, meal and powder of sago or of roots or tubers of heading 07.14",KGM,1,
110630,80,2,Of the products of Chapter 8,,0,
11063010,80,3,"Flour, meal and powder of coconut",,0,
11063010003,80,4,"Flour, meal and powder of coconut",KGM,1,
11063090,80,3,"Flour, meal and powder of other products of Chapter 8",,0,
11063090006,80,4,"Flour, meal and powder of other products of Chapter 8",KGM,1,
1107,80,1,"Malt, whether or not roasted",,0,
110710,80,2,Not roasted,,0,
11071000,80,3,"Malt, not roasted",,0,
11071000008,80,4,"Malt, not roasted",TNE,1,
110720,80,2,Roasted,,0,
11072000,80,3,"Malt, roasted",,0,
11072000006,80,4,"Malt, roasted",TNE,1,
1108,80,1,Starches; inulin,,0,
11081,80,2,Starches:,,0,
110811,80,3,Wheat starch,,0,
11081100,80,4,Wheat starch,,0,
11081100006,80,5,Wheat starch,TNE,1,
110812,80,3,Maize (corn) starch,,0,
11081200,80,4,Maize (corn) starch,,0,
11081200005,80,5,Maize (corn) starch,TNE,1,
110813,80,3,Potato starch,,0,
11081300,80,4,Potato starch,,0,
11081300004,80,5,Potato starch,TNE,1,
110814,80,3,Manioc (cassava) starch,,0,
11081410,80,4,"Manioc (cassava) starch, for edible use",,0,
11081410001,80,5,"Manioc (cassava) starch, for edible use",TNE,1,
11081420,80,4,"Manioc (cassava) starch, for non-edible use",,0,
11081420009,80,5,"Manioc (cassava) starch, for non-edible use",TNE,1,
110819,80,3,Other starches,,0,
11081910,80,4,Rice starch,,0,
11081910006,80,5,Rice starch,TNE,1,
11081990,80,4,Other starches,,0,
11081990009,80,5,Other starches,TNE,1,
110820,80,2,Inulin,,0,
11082000,80,3,Inulin,,0,
11082000005,80,4,Inulin,TNE,1,
1109,80,1,"Wheat gluten, whether or not dried",,0,
110900,80,2,"Wheat gluten, whether or not dried",,0,
11090010,80,3,"Wheat gluten for feeding animals, whether or not dried",,0,
11090010006,80,4,"Wheat gluten for feeding animals, whether or not dried",KGM,1,
11090090,80,3,"Other wheat gluten, whether or not dried",,0,
11090090009,80,4,"Other wheat gluten, whether or not dried",KGM,1,
12,80,0,"Chapter 12 oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medical plants; straw and fodder",,0,
1201,80,1,"Soya beans, whether or not broken",,0,
120110,80,2,Seed,,0,
12011000,80,3,Seed of soybeans,,0,
12011000101,80,4,"Vegetable soybeans seeds , whether or not broken , hundred seeds weight over 30g",TNE,1,
12011000904,80,4,Seed of  other soybeans,TNE,1,
120190,80,2,Other,,0,
12019000,80,3,"Other soybeans, whether or not broken",,0,
12019000104,80,4,"Black soybeans, whether or not broken",TNE,1,
12019000211,80,4,"Genetically modified soybeans,for feeding,whether or not broken",TNE,1,
12019000220,80,4,"Non-genetically modified soybeans,for feeding ,whether or not broken",TNE,1,
12019000916,80,4,"Other genetically modified soybeans, whether or not broken",TNE,1,
12019000925,80,4,"Other non-genetically modified soybeans, whether or not broken",TNE,1,
1202,80,1,"Ground-nuts, not roasted or otherwise cooked, whether or not shelled or broken",,0,
120230,80,2,Seed,,0,
12023010,80,3,"Seed of ground-nuts, in shell",,0,
12023010006,80,4,"Seed of ground-nuts, in shell",TNE,1,
12023020,80,3,"Seed of ground-nuts, shelled",,0,
12023020004,80,4,"Seed of ground-nuts, shelled",TNE,1,
12024,80,2,Other :,,0,
120241,80,3,In shell,,0,
12024100,80,4,"Ground-nuts, in shell",,0,
12024100005,80,5,"Ground-nuts, in shell",TNE,1,
120242,80,3,"Shelled, whether or not broken",,0,
12024200,80,4,"Ground-nuts, shelled, whether or not broken",,0,
12024200004,80,5,"Ground-nuts, shelled, whether or not broken",TNE,1,
1203,80,1,Copra,,0,
120300,80,2,Copra,,0,
12030000,80,3,Copra,,0,
12030000003,80,4,Copra,TNE,1,
1204,80,1,"Linseed, whether or not broken",,0,
120400,80,2,"Linseed, whether or not broken",,0,
12040000,80,3,"Linseed, whether or not broken",,0,
12040000100,80,4,"Seed of linseed, for planting",TNE,1,
12040000903,80,4,"Other Linseed, whether or not broken",TNE,1,
1205,80,1,"Rape or colza seeds, whether or not broken",,0,
120510,80,2,Low erucic acid rape or colza seeds,,0,
12051000,80,3,"Low erucic acid rape or colza seeds , whether or not broken",,0,
12051000107,80,4,"Genetically modified low erucic acid rape or colza (Brassica napus) seeds, whether or not broken",TNE,1,
12051000205,80,4,"Non-genetically modified low erucic acid rape or colza seeds, whether or not broken",TNE,1,
120590,80,2,Other,,0,
12059000,80,3,"Other rape or colza seeds , whether or not broken",,0,
12059000100,80,4,"Other genetically modified rape or colza (Brassica napus) seeds, whether or not broken",TNE,1,
