hts8,effective_date_start,effective_date_end
02011005,NA,NA
02011010,NA,NA
02011050,NA,NA
02012002,NA,NA
02012004,NA,NA
02012006,NA,NA
02012010,NA,NA
02012030,NA,NA
02012050,NA,NA
02012080,NA,NA
02013002,NA,NA
02013004,NA,NA
02013006,NA,NA
02013010,NA,NA
02013030,NA,NA
02013050,NA,NA
02013080,NA,NA
02021005,NA,NA
02021010,NA,NA
02021050,NA,NA
02022002,NA,NA
02022004,NA,NA
02022006,NA,NA
02022010,NA,NA
02022030,NA,NA
02022050,NA,NA
02022080,NA,NA
02023002,NA,NA
02023004,NA,NA
02023006,NA,NA
02023010,NA,NA
02023030,NA,NA
02023050,NA,NA
02023080,NA,NA
02061000,NA,NA
02062100,NA,NA
02062200,NA,NA
02062900,NA,NA
02102000,NA,NA
03023200,NA,NA
03023400,NA,NA
03024400,NA,NA
03024700,NA,NA
03027111,NA,NA
03027150,NA,NA
03028950,NA,NA
03032300,NA,NA
03038900,NA,NA
03043100,NA,NA
03061100,NA,NA
04090000,NA,NA
05080000,NA,NA
07020020,NA,NA
07020040,NA,NA
07020060,NA,NA
07099905,NA,NA
07099910,NA,NA
07108015,NA,NA
07119030,NA,NA
07123200,NA,NA
07123410,NA,NA
07123420,NA,NA
07133420,NA,NA
07133440,NA,NA
07141010,NA,NA
07141020,NA,NA
07144010,NA,NA
07144020,NA,NA
07144050,NA,NA
07144060,NA,NA
07145010,NA,NA
07145020,NA,NA
07145060,NA,NA
07149042,NA,NA
07149044,NA,NA
07149046,NA,NA
07149048,NA,NA
07149061,NA,NA
08011100,NA,NA
08011200,NA,NA
08011901,NA,NA
08012100,NA,NA
08012200,NA,NA
08013100,NA,NA
08013200,NA,NA
08024100,NA,NA
08024200,NA,NA
08026100,NA,NA
08026200,NA,NA
08027010,NA,NA
08027020,NA,NA
08028010,NA,NA
08028020,NA,NA
08029110,NA,NA
08029190,NA,NA
08029210,NA,NA
08029290,NA,NA
08031010,NA,NA
08031020,NA,NA
08039000,NA,NA
08043020,NA,NA
08043040,NA,NA
08043060,NA,NA
08044000,NA,NA
08045040,NA,NA
08045060,NA,NA
08045080,NA,NA
08051000,NA,NA
08055030,NA,NA
08055040,NA,NA
08059001,NA,NA
08072000,NA,NA
08084020,NA,NA
08084040,NA,NA
08105000,NA,NA
08106000,NA,NA
08109027,NA,NA
08109046,NA,NA
08119010,NA,NA
08119025,NA,NA
08119030,NA,NA
08119040,NA,NA
08119050,NA,NA
08119052,NA,NA
08119080,NA,NA
08129040,NA,NA
09011100,NA,NA
09011200,NA,NA
09012100,NA,NA
09012200,NA,NA
09019010,NA,NA
09019020,NA,NA
09021010,NA,NA
09021090,NA,NA
09022010,NA,NA
09022090,NA,NA
09023000,NA,NA
09024000,NA,NA
09030000,NA,NA
09041100,NA,NA
09041200,NA,NA
09042120,NA,NA
09042140,NA,NA
09042160,NA,NA
09042180,NA,NA
09042220,NA,NA
09042240,NA,NA
09042273,NA,NA
09042276,NA,NA
09042280,NA,NA
09051000,NA,NA
09052000,NA,NA
09061100,NA,NA
09061900,NA,NA
09062000,NA,NA
09071000,NA,NA
09072000,NA,NA
09081100,NA,NA
09081200,NA,NA
09082100,NA,NA
09082220,NA,NA
09082240,NA,NA
09083100,NA,NA
09083200,NA,NA
09092100,NA,NA
09092200,NA,NA
09093100,NA,NA
09093200,NA,NA
09096100,NA,NA
09096200,NA,NA
09101100,NA,NA
09101200,NA,NA
09102000,NA,NA
09103000,NA,NA
09109100,NA,NA
09109907,NA,NA
09109910,NA,NA
09109920,NA,NA
09109940,NA,NA
09109950,NA,NA
09109960,NA,NA
10039040,NA,NA
10083000,NA,NA
10084000,NA,NA
10086000,NA,NA
11062090,NA,NA
11063020,NA,NA
11081400,NA,NA
11081900,NA,NA
12030000,NA,NA
12079100,NA,NA
14049090,NA,NA
15131100,NA,NA
15131900,NA,NA
15211000,NA,NA
15219020,NA,NA
16025005,NA,NA
16025007,NA,NA
16025008,NA,NA
16025021,NA,NA
16025060,NA,NA
16025090,NA,NA
18010000,NA,NA
18020000,NA,NA
18031000,NA,NA
18032000,NA,NA
18040000,NA,NA
18050000,NA,NA
19030020,NA,NA
19030040,NA,NA
19059010,NA,NA
19059090,NA,NA
20019045,NA,NA
20059160,NA,NA
20060040,NA,NA
20079940,NA,NA
20079950,NA,NA
20081915,NA,NA
20082000,NA,NA
20083035,NA,NA
20089100,NA,NA
20089913,NA,NA
20089915,NA,NA
20089921,NA,NA
20089940,NA,NA
20089945,NA,NA
20089991,NA,NA
20091100,NA,NA
20091225,NA,NA
20091245,NA,NA
20091900,NA,NA
20093160,NA,NA
20093920,NA,NA
20094940,NA,NA
20098970,NA,NA
20099040,NA,NA
21011121,NA,NA
21011129,NA,NA
21011290,NA,NA
21012020,NA,NA
21069048,NA,NA
21069099,NA,NA
22029930,NA,NA
22029935,NA,NA
25041010,NA,NA
25041050,NA,NA
25049000,NA,NA
25070000,NA,NA
25101000,NA,NA
25102000,NA,NA
25111010,NA,NA
25111050,NA,NA
25191000,NA,NA
25199010,NA,NA
25199020,NA,NA
25249000,NA,NA
25251000,NA,NA
25292100,NA,NA
25292200,NA,NA
25302010,NA,NA
25302020,NA,NA
25309010,NA,NA
25309020,NA,NA
25309080,NA,NA
26011100,NA,NA
26011200,NA,NA
26020000,NA,NA
26030000,NA,NA
26040000,NA,NA
26050000,NA,NA
26060000,NA,NA
26080000,NA,NA
26090000,NA,NA
26100000,NA,NA
26110030,NA,NA
26110060,NA,NA
26121000,NA,NA
26122000,NA,NA
26139000,NA,NA
26140030,NA,NA
26140060,NA,NA
26159030,NA,NA
26159060,NA,NA
26161000,NA,NA
26171000,NA,NA
26203000,NA,NA
26209950,NA,NA
27011100,NA,NA
27011200,NA,NA
27011900,NA,NA
27012000,NA,NA
27021000,NA,NA
27022000,NA,NA
27030000,NA,NA
27040000,NA,NA
27050000,NA,NA
27060000,NA,NA
27071000,NA,NA
27072000,NA,NA
27073000,NA,NA
27074000,NA,NA
27075000,NA,NA
27079100,NA,NA
27079910,NA,NA
27079920,NA,NA
27079940,NA,NA
27079951,NA,NA
27079955,NA,NA
27079959,NA,NA
27079990,NA,NA
27081000,NA,NA
27082000,NA,NA
27090010,NA,NA
27090020,NA,NA
27101215,NA,NA
27101218,NA,NA
27101225,NA,NA
27101245,NA,NA
27101290,NA,NA
27101906,NA,NA
27101911,NA,NA
27101916,NA,NA
27101924,NA,NA
27101925,NA,NA
27101926,NA,NA
27101930,NA,NA
27101935,NA,NA
27101940,NA,NA
27101945,NA,NA
27101990,NA,NA
27102005,NA,NA
27102010,NA,NA
27102015,NA,NA
27102025,NA,NA
27109100,NA,NA
27109905,NA,NA
27109910,NA,NA
27109916,NA,NA
27109921,NA,NA
27109931,NA,NA
27109932,NA,NA
27109939,NA,NA
27109945,NA,NA
27109990,NA,NA
27111100,NA,NA
27111200,NA,NA
27111300,NA,NA
27111400,NA,NA
27111900,NA,NA
27112100,NA,NA
27112900,NA,NA
27121000,NA,NA
27122000,NA,NA
27129010,NA,NA
27129020,NA,NA
