# =============================================================================
# Country-specific IEEPA EO exempt products
# =============================================================================
#
# Generated by scripts/scrape_country_eo_annexes.R
# Last updated: 2026-04-27
#
# Schema:
#   ch99_code:             country EO heading (e.g., 9903.01.77 = Brazil)
#   hts10:                 HTS code exempt from this EO (8-digit prefix; all 10-digit children covered)
#   effective_date_start:  ISO date the exemption began
#   effective_date_end:    ISO date the exemption ended (empty = still active)
#   source:                EO/proclamation/CBP CSMS reference
#   note:                  short description
#
# To regenerate: Rscript scripts/scrape_country_eo_annexes.R
# =============================================================================
ch99_code,hts10,effective_date_start,effective_date_end,source,note
9903.01.77,9026.80.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9026.80.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9026.90.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9026.90.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9026.90.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9029.10.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9029.20.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9029.90.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.10.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.20.05,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.20.10,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.31.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.32.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.33.34,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.33.38,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.39.01,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.40.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.84.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.89.01,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.25,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.46,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.66,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.68,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.84,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9030.90.89,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.49.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.49.70,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.80.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.80.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.21,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.45,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.54,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.59,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.70,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9031.90.91,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.10.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.20.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.81.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.89.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.89.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.89.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.90.21,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.90.41,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9032.90.61,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9033.00.90,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.05,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.10,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.25,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.30,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.45,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.50,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9104.00.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9109.10.50,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9109.10.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9109.90.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9401.10.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9401.10.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9403.20.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9403.70.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9403.70.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.11.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.11.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.11.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.19.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.19.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.19.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.61.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.61.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.61.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.69.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.69.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.69.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.92.00,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.99.20,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9405.99.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9620.00.50,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9620.00.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9802.00.40,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9802.00.50,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9802.00.60,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9802.00.80,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9802.00.91,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9818.00.05,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,9818.00.07,2025-08-06,,"EO 14323 Annex I (original, pre-Nov-13)",HTS8 subheading; all 10-digit children covered
9903.01.77,0201.10.05,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.10.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.10.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.02,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.04,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.06,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.20.80,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.02,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.04,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.06,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0201.30.80,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.10.05,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.10.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.10.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.02,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.04,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.06,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.20.80,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.02,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.04,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.06,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0202.30.80,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0206.10.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0206.21.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0206.22.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0206.29.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0210.20.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0702.00.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0702.00.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0702.00.60,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0709.99.05,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0709.99.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0710.80.15,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0711.90.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0712.32.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0712.34.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0712.34.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0713.34.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0713.34.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.10.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.10.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.40.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.40.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.40.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.40.60,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.50.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.50.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.50.60,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.90.42,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.90.44,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.90.46,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.90.48,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0714.90.61,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.11.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.12.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.19.01,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.22.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.31.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0801.32.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.41.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.42.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.61.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.62.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.70.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.70.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.80.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.80.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.91.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.91.90,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.92.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0802.92.90,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0803.10.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0803.10.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0803.90.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.30.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.30.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.30.60,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.40.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.50.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.50.60,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0804.50.80,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0805.10.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0805.50.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0805.50.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0805.90.01,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0807.20.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0808.40.20,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0808.40.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0810.50.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0810.60.00,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0810.90.27,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0810.90.46,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0811.90.10,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0811.90.25,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0811.90.30,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0811.90.40,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
9903.01.77,0811.90.50,2025-11-13,,EO modifying scope (Nov 20 2025) Annex II,Added Nov 13 2025; HTS8 subheading; all 10-digit children covered
