GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,START_DATE
84869030,80,3,평판디스플레이 제조용 기계와 기기의 것,,0,
8486903050,80,4,유기발광다이오드(오엘이디) 디스플레이 제조용기기의 것,,1,2022-01-01
8486903060,80,4,액정 디스플레이 제조용 기기의 것,,1,2022-01-01
8486903090,80,4,기타,,1,2022-01-01
8486904000,80,3,이 류의 주 제11호다목에서 특정한 기계와 기기의 것,,1,2022-01-01
8487,80,1,"기계류의 부분품(접속자ㆍ절연체ㆍ코일ㆍ접촉자와 그 밖의 전기용품을 포함하지 않으며, 이 류에 따로 분류되지 않은 것으로 한정한다)",,0,
8487100000,80,2,선박이나 보트의 추진기와 그 블레이드(blade),,1,2022-01-01
848790,80,2,기타,,0,
8487901000,80,3,제87류 차량용,,1,2013-01-01
84879090,80,3,기타,,0,
8487909010,80,4,오일 실링,,1,2007-01-01
8487909090,80,4,기타,,1,2007-01-01
85,80,0,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",,0,
8501,80,1,전동기와 발전기(발전세트는 제외한다),,0,
850110,80,2,전동기(출력이 37.5와트 이하인 것으로 한정한다),,0,
8501101000,80,3,직류 전동기,U,1,2002-01-01
8501102000,80,3,교류 전동기,U,1,2002-01-01
8501103000,80,3,교류ㆍ직류 겸용 전동기,U,1,2002-01-01
850120,80,2,교류ㆍ직류 겸용 전동기(출력이 37.5와트를 초과하는 것으로 한정한다),,0,
8501201000,80,3,출력이 37.5와트 초과 100와트 이하인 것,U,1,2017-01-01
8501202000,80,3,출력이 100와트 초과 750와트 이하인 것,U,1,2017-01-01
8501203000,80,3,출력이 750와트를 초과하는 것,U,1,2002-01-01
85013,80,2,그 밖의 직류 전동기와 직류 발전기(태양광 발전기를 제외한다),,0,
850131,80,3,출력이 750와트 이하인 것,,0,
85013110,80,4,직류 전동기,,0,
8501311010,80,5,출력이 100와트 이하인 것,U,1,2002-01-01
8501311090,80,5,기타,U,1,2002-01-01
8501312000,80,4,직류 발전기,U,1,2013-01-01
850132,80,3,출력이 750와트 초과 75킬로와트 이하인 것,,0,
8501321000,80,4,직류 전동기,U,1,2013-01-01
8501322000,80,4,직류 발전기,U,1,2013-01-01
850133,80,3,출력이 75킬로와트 초과 375킬로와트 이하인 것,,0,
8501331000,80,4,직류 전동기,U,1,2013-01-01
85013320,80,4,직류 발전기,,0,
8501332010,80,5,연료전지스택,U,1,2025-01-01
8501332090,80,5,기타,U,1,2025-01-01
850134,80,3,출력이 375킬로와트를 초과하는 것,,0,
8501341000,80,4,직류 전동기,U,1,2013-01-01
8501342000,80,4,직류 발전기,U,1,2013-01-01
850140,80,2,그 밖의 단상(單相) 교류 전동기,,0,
8501401000,80,3,출력이 100와트 이하인 것,U,1,2002-01-01
8501402000,80,3,출력이 100와트 초과 750와트 이하인 것,U,1,2017-01-01
8501403000,80,3,출력이 750와트 초과 75킬로와트 이하인 것,U,1,2017-01-01
8501404000,80,3,출력이 75킬로와트를 초과하는 것,U,1,2002-01-01
85015,80,2,그 밖의 다상(多相) 교류 전동기,,0,
8501510000,80,3,출력이 750와트 이하인 것,U,1,2002-01-01
850152,80,3,출력이 750와트 초과 75킬로와트 이하인 것,,0,
8501521000,80,4,전기차(하이브리드형을 포함한다)용의 구동 모터,U,1,2025-01-01
8501529000,80,4,기타,U,1,2025-01-01
850153,80,3,출력이 75킬로와트를 초과하는 것,,0,
85015310,80,4,출력이 375킬로와트 이하인 것,,0,
8501531010,80,5,전기차(하이브리드형을 포함한다)용의 구동 모터,U,1,2025-01-01
8501531090,80,5,기타,U,1,2025-01-01
8501532000,80,4,"출력이 375킬로와트 초과 1,500킬로와트 이하인 것",U,1,2017-01-01
8501534000,80,4,"출력이 1,500킬로와트를 초과하는 것",U,1,2002-01-01
85016,80,2,교류 발전기(태양광 발전기를 제외한다),,0,
850161,80,3,출력이 75킬로볼트암페어 이하인 것,,0,
8501611000,80,4,출력이 750볼트암페어 이하인 것,U,1,2002-01-01
8501612000,80,4,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,U,1,2017-01-01
850162,80,3,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,,0,
8501621000,80,4,연료전지시스템,U,1,2025-01-01
8501629000,80,4,기타,U,1,2025-01-01
850163,80,3,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,,0,
8501631000,80,4,400킬로와트에 상응하는 출력 이상인 것,U,1,2013-01-01
8501639000,80,4,기타,U,1,2002-01-01
8501640000,80,3,출력이 750킬로볼트암페어를 초과하는 것,U,1,2002-01-01
85017,80,2,태양광 직류 발전기,,0,
8501710000,80,3,출력이 50와트 이하인 것,U,1,2022-01-01
850172,80,3,출력이 50와트를 초과하는 것,,0,
8501721000,80,4,출력이 50와트 초과 750와트 이하인 것,U,1,2022-01-01
8501722000,80,4,출력이 750와트 초과 75킬로와트 이하인 것,U,1,2022-01-01
8501723000,80,4,출력이 75킬로와트 초과 375킬로와트 이하인 것,U,1,2022-01-01
8501724000,80,4,출력이 375킬로와트를 초과하는 것,U,1,2022-01-01
850180,80,2,태양광 교류 발전기,,0,
8501801000,80,3,출력이 750볼트암페어 이하인 것,U,1,2022-01-01
8501802000,80,3,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,U,1,2022-01-01
8501803000,80,3,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,U,1,2022-01-01
85018040,80,3,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,,0,
8501804010,80,4,400킬로와트에 상응하는 출력 이상인 것,U,1,2022-01-01
8501804090,80,4,기타,U,1,2022-01-01
8501805000,80,3,출력이 750킬로볼트암페어를 초과하는 것,U,1,2022-01-01
8502,80,1,발전세트와 회전변환기,,0,
85021,80,2,압축점화식 피스톤 내연기관을 갖춘 발전세트(디젤엔진이나 세미디젤엔진의 것으로 한정한다),,0,
850211,80,3,출력이 75킬로볼트암페어 이하인 것,,0,
8502111000,80,4,출력이 750볼트암페어 이하인 것,U,1,2002-01-01
8502112000,80,4,출력이 750볼트암페어 초과 75킬로볼트암페어 이하인 것,U,1,2017-01-01
8502120000,80,3,출력이 75킬로볼트암페어 초과 375킬로볼트암페어 이하인 것,U,1,2017-01-01
850213,80,3,출력이 375킬로볼트암페어를 초과하는 것,,0,
85021310,80,4,출력이 375킬로볼트암페어 초과 750킬로볼트암페어 이하인 것,,0,
8502131010,80,5,400킬로와트에 상응하는 출력 이상인 것,U,1,2013-01-01
8502131090,80,5,기타,U,1,2002-01-01
8502132000,80,4,"출력이 750킬로볼트암페어 초과 3,500킬로볼트암페어 이하인 것",U,1,2017-01-01
8502134000,80,4,"출력이 3,500킬로볼트암페어를 초과하는 것",U,1,2002-01-01
850220,80,2,불꽃점화식 피스톤 내연기관을 갖춘 발전세트,,0,
