GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,UNIT,IS_LEAF,GT_RATE,START_DATE
12077099,80,4,autres,Fr. par 100 kg brut,1,103.00,2012-01-01
,10,2,autres:,,,,1988-01-01
120791,80,3,graines d'oeillette ou de pavot:,,0,,1988-01-01
12079111,80,4,"pour l'alimentation des animaux, autres que celles pour la fabrication d'huile",Fr. par 100 kg brut,1,43.00,1995-07-01
,10,4,pour la fabrication d'huile:,,,,1995-07-01
12079113,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,1995-07-01
,10,5,pour la fabrication d'huile comestible:,,,,1995-07-01
12079114,80,6,par extraction,Fr. par 100 kg brut,1,88.00,1995-07-01
12079115,80,6,par pressage,Fr. par 100 kg brut,1,88.00,1995-07-01
,10,5,autres:,,,,1995-07-01
12079116,80,6,par extraction,Fr. par 100 kg brut,1,88.00,1995-07-01
12079117,80,6,par pressage,Fr. par 100 kg brut,1,88.00,1995-07-01
,10,4,autres:,,,,1995-07-01
12079118,80,5,pour l'alimentation humaine,Fr. par 100 kg brut,1,88.00,1995-07-01
12079119,80,5,autres,Fr. par 100 kg brut,1,88.00,1995-07-01
120799,80,3,autres:,,0,,1988-01-01
,10,4,graines de karité:,,,,2002-01-01
12079921,80,5,"pour l'alimentation des animaux, autres que celles pour la fabrication d'huile",Fr. par 100 kg brut,1,43.00,2002-01-01
,10,5,pour la fabrication d'huile:,,,,2002-01-01
12079922,80,6,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,2002-01-01
,10,6,pour la fabrication d'huile comestible:,,,,2002-01-01
12079923,80,7,par extraction,Fr. par 100 kg brut,1,81.00,2002-01-01
12079924,80,7,par pressage,Fr. par 100 kg brut,1,81.00,2002-01-01
,10,6,autres:,,,,2002-01-01
12079925,80,7,par extraction,Fr. par 100 kg brut,1,81.00,2002-01-01
12079926,80,7,par pressage,Fr. par 100 kg brut,1,81.00,2002-01-01
,10,5,autres:,,,,2002-01-01
12079927,80,6,pour l'alimentation humaine,Fr. par 100 kg brut,1,81.00,2002-01-01
12079929,80,6,autres,Fr. par 100 kg brut,1,81.00,2002-01-01
,10,4,autres:,,,,2012-01-01
12079981,80,5,"pour l'alimentation des animaux, autres que celles pour la fabrication d'huile",Fr. par 100 kg brut,1,43.00,2012-01-01
,10,5,pour la fabrication d'huile:,,,,2012-01-01
12079983,80,6,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,2012-01-01
,10,6,pour la fabrication d'huile comestible:,,,,2012-01-01
12079984,80,7,par extraction,Fr. par 100 kg brut,1,103.00,2012-01-01
12079985,80,7,par pressage,Fr. par 100 kg brut,1,103.00,2012-01-01
,10,6,autres:,,,,2012-01-01
12079986,80,7,par extraction,Fr. par 100 kg brut,1,103.00,2012-01-01
12079987,80,7,par pressage,Fr. par 100 kg brut,1,103.00,2012-01-01
,10,5,autres:,,,,2012-01-01
12079988,80,6,pour l'alimentation humaine,Fr. par 100 kg brut,1,103.00,2012-01-01
12079989,80,6,autres,Fr. par 100 kg brut,1,103.00,2012-01-01
1208,80,1,"Farines de graines ou de fruits oléagineux, autres que la farine de moutarde:",,0,,1988-01-01
120810,80,2,de fèves de soja:,,0,,1988-01-01
12081010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,44.00,1995-07-01
12081090,80,3,autres,Fr. par 100 kg brut,1,1.00,1995-07-01
120890,80,2,autres:,,0,,1988-01-01
12089010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,44.00,1995-07-01
12089090,80,3,autres,Fr. par 100 kg brut,1,1.00,1995-07-01
1209,80,1,"Graines, fruits et spores à ensemencer:",,0,,1988-01-01
120910,80,2,graines de betteraves à sucre:,,0,,2002-01-01
12091010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,2002-01-01
12091090,80,3,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,graines fourragères:,,,,1988-01-01
12092100,80,3,de luzerne,Fr. par 100 kg brut,1,26.00,1988-01-01
12092200,80,3,de trèfle (Trifolium spp .),Fr. par 100 kg brut,1,26.00,1988-01-01
12092300,80,3,de fétuque,Fr. par 100 kg brut,1,26.00,1988-01-01
12092400,80,3,du pâturin des prés du Kentucky (Poa pratensis L.),Fr. par 100 kg brut,1,26.00,1988-01-01
12092500,80,3,"de ray grass (Lolium multiflorum Lam., Lolium perenne L.)",Fr. par 100 kg brut,1,26.00,1988-01-01
120929,80,3,autres:,,0,,1988-01-01
,10,4,de vesces ou de lupins:,,,,1995-07-01
12092911,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,37.00,1995-07-01
12092912,80,5,pour usages techniques,Fr. par 100 kg brut,1,5.00,1995-07-01
12092919,80,5,autres,Fr. par 100 kg brut,1,26.00,1995-07-01
12092960,80,4,de fléole des prés,Fr. par 100 kg brut,1,26.00,2007-01-01
12092970,80,4,de betteraves semi-sucrières ou de betteraves fourragères,Fr. par 100 kg brut,1,26.00,2002-01-01
12092980,80,4,"de dactyle pelotonné, avoine jaunâtre, fromental, brôme et similaires",Fr. par 100 kg brut,1,26.00,1995-07-01
12092990,80,4,autres,Fr. par 100 kg brut,1,0.00,1995-07-01
12093000,80,2,graines de plantes herbacées utilisées principalement pour leurs fleurs,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,autres:,,,,1988-01-01
12099100,80,3,graines de légumes,Fr. par 100 kg brut,1,0.00,1988-01-01
120999,80,3,autres:,,0,,1988-01-01
,10,4,graines de tamarins:,,,,1995-07-01
12099911,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,1995-07-01
12099912,80,5,pour usages techniques,Fr. par 100 kg brut,1,5.00,1995-07-01
12099919,80,5,autres,Fr. par 100 kg brut,1,43.00,1995-07-01
,10,4,autres:,,,,1996-01-01
12099991,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,43.00,1996-01-01
12099999,80,5,autres,Fr. par 100 kg brut,1,0.00,1996-01-01
1210,80,1,"Cônes de houblon frais ou secs, même broyés, moulus ou sous forme de pellets; lupuline:",,0,,1988-01-01
12101000,80,2,"cônes de houblon, non broyés ni moulus ni sous forme de pellets",Fr. par 100 kg brut,1,0.00,1988-01-01
12102000,80,2,"cônes de houblon, broyés, moulus ou sous forme de pellets; lupuline",Fr. par 100 kg brut,1,0.00,1988-01-01
1211,80,1,"Plantes, parties de plantes, graines et fruits des espèces utilisées principalement en parfumerie, en médecine ou à usages insecticides, parasiticides ou similaires, frais, réfrigérés, congelés ou séchés, même coupés, concassés ou pulvérisés:",,0,,1988-01-01
12112000,80,2,racines de ginseng,Fr. par 100 kg brut,1,0.00,2002-01-01
12113000,80,2,coca (feuille de),Fr. par 100 kg brut,1,0.00,2002-01-01
12114000,80,2,paille de pavot,Fr. par 100 kg brut,1,0.00,2002-01-01
12115000,80,2,éphédra,Fr. par 100 kg brut,1,0.00,2017-01-01
12116000,80,2,écorce de cerisier africain (Prunus africana),Fr. par 100 kg brut,1,0.00,2022-01-01
12119000,80,2,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
1212,80,1,"Caroubes, algues, betteraves à sucre et cannes à sucre, fraîches, réfrigérées, congelées ou séchées, même pulvérisées; noyaux et amandes de fruits et autres produits végétaux (y compris les racines de chicorée non torréfiées de la variété Cichorium intybus sativum) servant principalement à l'alimentation humaine, non dénommés ni compris ailleurs:",,0,,1988-01-01
,10,2,algues:,,,,2012-01-01
12122100,80,3,destinées à l'alimentation humaine,Fr. par 100 kg brut,1,0.00,2012-01-01
121229,80,3,autres:,,0,,2012-01-01
12122910,80,4,farines pour l'alimentation des animaux,Fr. par 100 kg brut,1,19.00,2012-01-01
12122990,80,4,autres,Fr. par 100 kg brut,1,0.00,2012-01-01
,10,2,autres:,,,,1988-01-01
121291,80,3,betteraves à sucre:,,0,,1988-01-01
12129110,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,31.00,1995-07-01
12129190,80,4,autres,Fr. par 100 kg brut,1,0.00,1995-07-01
121292,80,3,caroubes:,,0,,2012-01-01
12129210,80,4,graines de caroubes,Fr. par 100 kg brut,1,0.00,2012-01-01
,10,4,autres:,,,,2012-01-01
12129291,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,22.00,2012-01-01
12129299,80,5,autres,Fr. par 100 kg brut,1,0.00,2012-01-01
121293,80,3,cannes à sucre:,,0,,2012-01-01
12129310,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,40.50,2012-01-01
12129390,80,4,autres,Fr. par 100 kg brut,1,0.00,2012-01-01
121294,80,3,racines de chicorée:,,0,,2012-01-01
12129410,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,26.00,2012-01-01
12129490,80,4,autres,Fr. par 100 kg brut,1,0.00,2012-01-01
121299,80,3,autres:,,0,,1988-01-01
12129920,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,40.50,2012-01-01
12129990,80,4,autres,Fr. par 100 kg brut,1,0.00,2012-01-01
1213,80,1,"Pailles et balles de céréales brutes, même hachées, moulues, pressées ou agglomérées sous forme de pellets:",,0,,1988-01-01
12130010,80,2,pour usages techniques,Fr. par 100 kg brut,1,0.00,1995-07-01
,10,2,autres:,,,,1995-07-01
12130091,80,3,"pailles, non travaillées",Fr. par 100 kg brut,1,18.00,1995-07-01
12130099,80,3,autres,Fr. par 100 kg brut,1,18.00,1995-07-01
1214,80,1,"Rutabagas, betteraves fourragères, racines fourragères, foin, luzerne, trèfle, sainfoin, choux fourragers, lupin, vesces et produits fourragers similaires, même agglomérés sous forme de pellets:",,0,,1988-01-01
121410,80,2,farine et agglomérés sous forme de pellets de luzerne:,,0,,1988-01-01
12141010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,29.00,1995-07-01
12141090,80,3,autres,Fr. par 100 kg brut,1,0.00,1995-07-01
121490,80,2,autres:,,0,,1988-01-01
,10,3,pour l'alimentation des animaux:,,,,1995-07-01
12149011,80,4,"foin, brut",Fr. par 100 kg brut,1,18.00,1995-07-01
12149019,80,4,autres,Fr. par 100 kg brut,1,18.00,1995-07-01
12149090,80,3,autres,Fr. par 100 kg brut,1,0.00,1995-07-01
13,80,0,"Gommes, résines et autres sucs et extraits végétaux",,0,,1988-01-01
1301,80,1,"Gomme laque; gommes, résines, gommes-résines et oléorésines (baumes, par exemple), naturelles:",,0,,1988-01-01
13012000,80,2,gomme arabique,Fr. par 100 kg brut,1,0.00,1988-01-01
130190,80,2,autres:,,0,,1988-01-01
13019010,80,3,baumes naturels,Fr. par 100 kg brut,1,0.00,1988-01-01
13019080,80,3,autres,Fr. par 100 kg brut,1,0.00,2007-01-01
1302,80,1,"Sucs et extraits végétaux; matières pectiques, pectinates et pectates; agar-agar et autres mucilages et épaississants dérivés des végétaux, même modifiés:",,0,,1988-01-01
,10,2,sucs et extraits végétaux:,,,,1988-01-01
13021100,80,3,opium,Fr. par 100 kg brut,1,0.00,1988-01-01
13021200,80,3,de réglisse,Fr. par 100 kg brut,1,0.00,1988-01-01
13021300,80,3,de houblon,Fr. par 100 kg brut,1,0.00,1988-01-01
13021400,80,3,d'éphédra,Fr. par 100 kg brut,1,0.00,2017-01-01
13021900,80,3,autres,Fr. par 100 kg brut,1,0.00,2017-01-01
130220,80,2,"matières pectiques, pectinates et pectates:",,0,,1988-01-01
,10,3,pectine solide:,,,,1995-07-01
13022011,80,4,"destinée à être amidifiée, hydrolysée, saponifiée, standardisée",Fr. par 100 kg brut,1,128.00,1995-07-01
13022019,80,4,autre,Fr. par 100 kg brut,1,570.00,1995-07-01
,10,3,pectine liquide:,,,,1995-07-01
13022021,80,4,"destinée à être amidifiée, hydrolysée, saponifiée, standardisée",Fr. par 100 kg brut,1,46.80,1995-07-01
13022029,80,4,autre,Fr. par 100 kg brut,1,66.00,1995-07-01
13022090,80,3,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
,10,2,"mucilages et épaississants dérivés des végétaux, même modifiés:",,,,1988-01-01
13023100,80,3,agar-agar,Fr. par 100 kg brut,1,0.00,1988-01-01
130232,80,3,"mucilages et épaississants de caroubes, de graines de caroubes ou de graines de guarée, même modifiés:",,0,,1988-01-01
13023210,80,4,pour usages techniques,Fr. par 100 kg brut,1,0.00,1988-01-01
13023290,80,4,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
13023900,80,3,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
14,80,0,"Matières à tresser et autres produits d'origine végétale, non dénommés ni compris ailleurs",,0,,1988-01-01
1401,80,1,"Matières végétales des espèces principalement utilisées en vannerie ou en sparterie (bambous, rotins, roseaux, joncs, osiers, raphia, pailles de céréales nettoyées, blanchies ou teintes, écorces de tilleul, par exemple):",,0,,1988-01-01
14011000,80,2,bambous,Fr. par 100 kg brut,1,0.00,1988-01-01
14012000,80,2,rotins,Fr. par 100 kg brut,1,0.00,1988-01-01
14019000,80,2,autres,Fr. par 100 kg brut,1,0.00,1988-01-01
1404,80,1,Produits végétaux non dénommés ni compris ailleurs:,,0,,1988-01-01
140420,80,2,linters de coton:,,0,,1988-01-01
14042010,80,3,bruts,Fr. par 100 kg brut,1,0.00,1988-01-01
14042090,80,3,autres,Fr. par 100 kg brut,1,5.00,1988-01-01
140490,80,2,autres:,,0,,1988-01-01
14049010,80,3,"noyaux de dattes, leurs produits et déchets ainsi que les brisures de guarée pour l'alimentation des animaux",Fr. par 100 kg brut,1,20.00,1995-07-01
14049080,80,3,autres,Fr. par 100 kg brut,1,0.00,2007-01-01
15,80,0,"Graisses et huiles animales, végétales ou d'origine microbienne et produits de leur dissociation; graisses alimentaires élaborées; cires d'origine animale ou végétale",,0,,1988-01-01
1501,80,1,"Graisses de porc (y compris le saindoux) et graisses de volailles, autres que celles du n° 0209 ou du n° 1503:",,0,,1988-01-01
150110,80,2,saindoux:,,0,,2012-01-01
,10,3,pour l'alimentation des animaux:,,,,2012-01-01
15011011,80,4,brut,Fr. par 100 kg brut,1,86.00,2012-01-01
15011019,80,4,autre,Fr. par 100 kg brut,1,86.00,2012-01-01
,10,3,autres:,,,,2012-01-01
15011091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,197.00,2012-01-01
15011099,80,4,autres,Fr. par 100 kg brut,1,197.00,2012-01-01
150120,80,2,autres graisses de porc:,,0,,2012-01-01
,10,3,pour l'alimentation des animaux:,,,,2012-01-01
15012011,80,4,brutes,Fr. par 100 kg brut,1,86.00,2012-01-01
15012019,80,4,autres,Fr. par 100 kg brut,1,86.00,2012-01-01
,10,3,autres:,,,,2012-01-01
15012091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,197.00,2012-01-01
15012099,80,4,autres,Fr. par 100 kg brut,1,197.00,2012-01-01
150190,80,2,autres:,,0,,2012-01-01
,10,3,pour l'alimentation des animaux:,,,,2012-01-01
15019011,80,4,brutes,Fr. par 100 kg brut,1,93.00,2012-01-01
15019019,80,4,autres,Fr. par 100 kg brut,1,93.00,2012-01-01
,10,3,autres:,,,,2012-01-01
15019091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,197.00,2012-01-01
15019099,80,4,autres,Fr. par 100 kg brut,1,197.00,2012-01-01
1502,80,1,"Graisses des animaux des espèces bovine, ovine ou caprine, autres que celles du n° 1503:",,0,,1988-01-01
150210,80,2,suif:,,0,,2012-01-01
,10,3,pour l'alimentation des animaux:,,,,2012-01-01
15021011,80,4,brut,Fr. par 100 kg brut,1,83.00,2012-01-01
15021019,80,4,autre,Fr. par 100 kg brut,1,83.00,2012-01-01
,10,3,autres:,,,,2012-01-01
15021091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,2012-01-01
15021099,80,4,autres,Fr. par 100 kg brut,1,186.00,2012-01-01
150290,80,2,autres:,,0,,2012-01-01
,10,3,pour l'alimentation des animaux:,,,,2012-01-01
15029011,80,4,non fondues ni autrement extraites,Fr. par 100 kg brut,1,83.00,2012-01-01
,10,4,autres:,,,,2012-01-01
15029012,80,5,brutes,Fr. par 100 kg brut,1,83.00,2012-01-01
15029019,80,5,autres,Fr. par 100 kg brut,1,83.00,2012-01-01
,10,3,autres:,,,,2012-01-01
15029091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,2012-01-01
15029099,80,4,autres,Fr. par 100 kg brut,1,186.00,2012-01-01
1503,80,1,"Stéarine solaire, huile de saindoux, oléo-stéarine, oléo-margarine et huile de suif, non émulsionnées, ni mélangées ni autrement préparées:",,0,,1988-01-01
15030010,80,2,pour l'alimentation des animaux,Fr. par 100 kg brut,1,83.00,1995-07-01
,10,2,autres:,,,,1995-07-01
15030091,80,3,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,1995-07-01
15030099,80,3,autres,Fr. par 100 kg brut,1,186.00,1995-07-01
1504,80,1,"Graisses et huiles et leurs fractions, de poissons ou de mammifères marins, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
150410,80,2,huiles de foies de poissons et leurs fractions:,,0,,1988-01-01
15041010,80,3,huile de foie de morue médicinale,Fr. par 100 kg brut,1,186.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15041091,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,186.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15041098,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,1995-07-01
15041099,80,5,autres,Fr. par 100 kg brut,1,186.00,1995-07-01
150420,80,2,"graisses et huiles de poissons et leurs fractions, autres que les huiles de foies:",,0,,1988-01-01
15042010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,186.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15042091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,1995-07-01
15042099,80,4,autres,Fr. par 100 kg brut,1,186.00,1995-07-01
150430,80,2,graisses et huiles de mammifères marins et leurs fractions:,,0,,1988-01-01
15043010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,186.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15043091,80,4,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,186.00,1995-07-01
15043099,80,4,autres,Fr. par 100 kg brut,1,186.00,1995-07-01
1505,80,1,"Graisse de suint et substances grasses dérivées, y compris la lanoline:",,0,,1988-01-01
,10,2,graisse de suint brute (suintine):,,,,2002-01-01
15050011,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,83.00,2002-01-01
15050019,80,3,autres,Fr. par 100 kg brut,1,0.00,2002-01-01
,10,2,autres:,,,,2002-01-01
15050091,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,83.00,2002-01-01
15050099,80,3,autres,Fr. par 100 kg brut,1,3.00,2002-01-01
1506,80,1,"Autres graisses et huiles animales et leurs fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
,10,2,pour l'alimentation des animaux:,,,,1997-01-01
15060011,80,3,non fondues ni autrement extraites,Fr. par 100 kg brut,1,61.00,1997-01-01
,10,3,autres:,,,,1997-01-01
15060012,80,4,brutes,Fr. par 100 kg brut,1,61.00,1997-01-01
15060019,80,4,autres,Fr. par 100 kg brut,1,61.00,1997-01-01
,10,2,autres:,,,,1995-07-01
15060091,80,3,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,170.00,1995-07-01
15060099,80,3,autres,Fr. par 100 kg brut,1,170.00,1995-07-01
1507,80,1,"Huile de soja et ses fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
150710,80,2,"huile brute, même dégommée:",,0,,1988-01-01
15071010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,72.00,1995-07-01
15071090,80,3,autre,Fr. par 100 kg brut,1,145.00,1995-07-01
150790,80,2,autres:,,0,,1988-01-01
,10,3,fractions ayant un point de fusion situé au-dessus de celui de l'huile de soja:,,,,1995-07-01
15079011,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,86.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15079018,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,200.00,1995-07-01
15079019,80,5,autres,Fr. par 100 kg brut,1,200.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15079091,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,74.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15079098,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,168.00,1995-07-01
15079099,80,5,autres,Fr. par 100 kg brut,1,168.00,1995-07-01
1508,80,1,"Huile d'arachide et ses fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
150810,80,2,huile brute:,,0,,1988-01-01
15081010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,79.00,1995-07-01
15081090,80,3,autre,Fr. par 100 kg brut,1,159.00,1995-07-01
150890,80,2,autres:,,0,,1988-01-01
,10,3,fractions ayant un point de fusion situé au-dessus de celui de l'huile d'arachide:,,,,1995-07-01
15089011,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,86.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15089018,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,200.00,1995-07-01
15089019,80,5,autres,Fr. par 100 kg brut,1,200.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15089091,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,81.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15089098,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,184.00,1995-07-01
15089099,80,5,autres,Fr. par 100 kg brut,1,184.00,1995-07-01
1509,80,1,"Huile d'olive et ses fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
150920,80,2,huile d'olive vierge extra:,,0,,2022-01-01
15092010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,2022-01-01
,10,3,autres:,,,,2022-01-01
15092091,80,4,en récipients de verre d'une contenance n'excédant pas 2 litres,Fr. par 100 kg brut,1,171.00,2022-01-01
15092099,80,4,autres,Fr. par 100 kg brut,1,171.00,2022-01-01
150930,80,2,huile d'olive vierge:,,0,,2022-01-01
15093010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,2022-01-01
,10,3,autres:,,,,2022-01-01
15093091,80,4,en récipients de verre d'une contenance n'excédant pas 2 litres,Fr. par 100 kg brut,1,171.00,2022-01-01
15093099,80,4,autres,Fr. par 100 kg brut,1,171.00,2022-01-01
150940,80,2,autres huiles d'olive vierges:,,0,,2022-01-01
15094010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,2022-01-01
,10,3,autres:,,,,2022-01-01
15094091,80,4,en récipients de verre d'une contenance n'excédant pas 2 litres,Fr. par 100 kg brut,1,171.00,2022-01-01
15094099,80,4,autres,Fr. par 100 kg brut,1,171.00,2022-01-01
150990,80,2,autres:,,0,,1988-01-01
15099010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15099091,80,4,en récipients de verre d'une contenance n'excédant pas 2 litres,Fr. par 100 kg brut,1,171.00,1995-07-01
15099099,80,4,autres,Fr. par 100 kg brut,1,171.00,1995-07-01
1510,80,1,"Autres huiles et leurs fractions, obtenues exclusivement à partir d'olives, même raffinées, mais non chimiquement modifiées et mélanges de ces huiles ou fractions avec des huiles ou fractions du n° 1509:",,0,,1988-01-01
151010,80,2,huile de grignons d'olive brute:,,0,,2022-01-01
15101010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,2022-01-01
15101090,80,3,autres,Fr. par 100 kg brut,1,171.00,2022-01-01
151090,80,2,autres:,,0,,2022-01-01
15109010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,171.00,2022-01-01
,10,3,autres:,,,,2022-01-01
15109091,80,4,brutes,Fr. par 100 kg brut,1,171.00,2022-01-01
15109099,80,4,autres,Fr. par 100 kg brut,1,171.00,2022-01-01
1511,80,1,"Huile de palme et ses fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
151110,80,2,huile brute:,,0,,1988-01-01
15111010,80,3,pour l'alimentation des animaux,Fr. par 100 kg brut,1,79.00,1995-07-01
15111090,80,3,autre,Fr. par 100 kg brut,1,146.00,1995-07-01
151190,80,2,autres:,,0,,1988-01-01
,10,3,fractions ayant un point de fusion situé au-dessus de celui de l'huile de palme:,,,,1995-07-01
15119011,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,86.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15119018,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,200.00,1995-07-01
15119019,80,5,autres,Fr. par 100 kg brut,1,200.00,1995-07-01
,10,3,autres:,,,,1995-07-01
15119091,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,74.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15119098,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,168.00,1995-07-01
15119099,80,5,autres,Fr. par 100 kg brut,1,168.00,1995-07-01
1512,80,1,"Huiles de tournesol, de carthame ou de coton et leurs fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
,10,2,huiles de tournesol ou de carthame et leurs fractions:,,,,1988-01-01
151211,80,3,huiles brutes:,,0,,1988-01-01
15121110,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,74.00,1995-07-01
15121190,80,4,autres,Fr. par 100 kg brut,1,145.00,1995-07-01
151219,80,3,autres:,,0,,1988-01-01
,10,4,fractions ayant un point de fusion situé au-dessus de celui des huiles de tournesol ou de carthame:,,,,1995-07-01
15121911,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,86.00,1995-07-01
,10,5,autres:,,,,1995-07-01
15121918,80,6,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,200.00,1995-07-01
15121919,80,6,autres,Fr. par 100 kg brut,1,200.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15121991,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,81.00,1995-07-01
,10,5,autres:,,,,1995-07-01
15121998,80,6,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,184.00,1995-07-01
15121999,80,6,autres,Fr. par 100 kg brut,1,184.00,1995-07-01
,10,2,huile de coton et ses fractions:,,,,1988-01-01
151221,80,3,"huile brute, même dépourvue de gossypol:",,0,,1988-01-01
15122110,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,79.00,1995-07-01
15122190,80,4,autres,Fr. par 100 kg brut,1,159.00,1995-07-01
151229,80,3,autres:,,0,,1988-01-01
15122910,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,81.00,1995-07-01
,10,4,autres:,,,,1995-07-01
15122991,80,5,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,184.00,1995-07-01
15122999,80,5,autres,Fr. par 100 kg brut,1,184.00,1995-07-01
1513,80,1,"Huiles de coco (huile de coprah), de palmiste ou de babassu et leurs fractions, même raffinées, mais non chimiquement modifiées:",,0,,1988-01-01
,10,2,huile de coco (huile de coprah) et ses fractions:,,,,1988-01-01
151311,80,3,huile brute:,,0,,1988-01-01
15131110,80,4,pour l'alimentation des animaux,Fr. par 100 kg brut,1,79.00,1995-07-01
15131190,80,4,autres,Fr. par 100 kg brut,1,155.00,1995-07-01
151319,80,3,autres:,,0,,1988-01-01
,10,4,fractions ayant un point de fusion situé au-dessus de celui de l'huile de coco (coprah):,,,,1995-07-01
15131911,80,5,pour l'alimentation des animaux,Fr. par 100 kg brut,1,86.00,1995-07-01
,10,5,autres:,,,,1995-07-01
15131918,80,6,en citernes ou fûts métalliques,Fr. par 100 kg brut,1,200.00,1995-07-01
